CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CB,27/04/2020,17.0,953.0,78.0,4.0,98.0,12,109,88,0,85
CE,27/04/2020,0.0,9.0,4.0,0.0,1.0,11,872,167,0,1
CL,27/04/2020,269.0,7284.0,505.0,31.0,104.0,248,6289,427,28,10
CM,27/04/2020,165.0,8245.0,540.0,54.0,179.0,110,199,39,19,93
CN,27/04/2020,14.0,845.0,167.0,2.0,67.0,168,6858,351,22,3
CT,27/04/2020,1003.0,23263.0,2457.0,108.0,474.0,59,2536,267,25,417
EX,27/04/2020,8.0,1352.0,107.0,6.0,149.0,8,1342,103,6,146
GA,27/04/2020,162.0,2666.0,97.0,8.0,42.0,142,2366,559,5,32
IB,27/04/2020,20.0,1005.0,165.0,4.0,13.0,7,485,58,2,57
MC,27/04/2020,7.0,621.0,104.0,3.0,56.0,55,2125,21,8,43
MD,27/04/2020,629.0,7435.0,1019.0,111.0,667.0,497,32037,2290,47,469
ML,27/04/2020,1.0,44.0,3.0,0.0,3.0,1,0,0,0,3
NC,27/04/2020,46.0,1892.0,129.0,9.0,105.0,46,1265,23,8,35
PV,27/04/2020,114.0,6204.0,512.0,31.0,343.0,93,4262,382,30,260
RI,27/04/2020,23.0,1315.0,81.0,8.0,36.0,35,5142,457,3,202
VC,27/04/2020,63.0,4891.0,649.0,15.0,226.0,32,3499,564,10,214
AN,28/04/2020,128.0,5576.0,698.0,25.0,222.0,76,216,23,14,73
AR,28/04/2020,65.0,2312.0,252.0,15.0,233.0,46,113,6,6,162
AS,28/04/2020,20.0,1672.0,128.0,8.0,24.0,12,171,9,0,3
CB,28/04/2020,15.0,956.0,78.0,3.0,103.0,4,118,88,1,73
CE,28/04/2020,0.0,9.0,4.0,0.0,2.0,9,891,170,2,26
CL,28/04/2020,271.0,7294.0,505.0,31.0,143.0,260,6294,427,29,94
CM,28/04/2020,125.0,8256.0,541.0,54.0,131.0,83,208,43,23,107
CN,28/04/2020,13.0,846.0,167.0,1.0,53.0,172,6931,355,19,2
CT,28/04/2020,904.0,23348.0,2461.0,102.0,515.0,501,2882,289,7,93
EX,28/04/2020,8.0,1355.0,107.0,5.0,149.0,8,1345,103,5,146
GA,28/04/2020,164.0,2674.0,96.0,8.0,42.0,140,2372,563,3,64
IB,28/04/2020,20.0,1008.0,165.0,4.0,17.0,18,497,58,1,64
MC,28/04/2020,8.0,622.0,104.0,3.0,49.0,82,2136,31,4,24
MD,28/04/2020,623.0,7378.0,1016.0,112.0,682.0,43,32256,2322,50,406
ML,28/04/2020,1.0,44.0,3.0,0.0,4.0,3,0,0,0,1
NC,28/04/2020,48.0,1896.0,129.0,8.0,117.0,47,1267,23,6,6
PV,28/04/2020,118.0,6214.0,513.0,30.0,396.0,92,4269,383,30,336
RI,28/04/2020,23.0,1319.0,81.0,6.0,35.0,28,5163,458,8,99
VC,28/04/2020,64.0,4899.0,649.0,16.0,297.0,59,3499,562,10,282
AN,29/04/2020,129.0,5589.0,699.0,28.0,228.0,47,242,23,8,5
AR,29/04/2020,71.0,2320.0,252.0,21.0,183.0,33,134,6,20,75
AS,29/04/2020,15.0,1683.0,129.0,10.0,24.0,2,203,8,5,5
CB,29/04/2020,18.0,959.0,78.0,5.0,108.0,9,120,88,1,78
CE,29/04/2020,0.0,9.0,4.0,0.0,1.0,15,897,171,1,31
CL,29/04/2020,317.0,7317.0,506.0,29.0,164.0,286,6311,427,26,82
CM,29/04/2020,143.0,8252.0,542.0,53.0,197.0,64,271,46,13,121
CN,29/04/2020,17.0,849.0,167.0,0.0,47.0,84,7005,357,26,78
CT,29/04/2020,1044.0,23420.0,2466.0,99.0,467.0,548,3126,302,2,274
EX,29/04/2020,16.0,1361.0,107.0,4.0,163.0,15,1351,103,4,159
GA,29/04/2020,167.0,2683.0,95.0,8.0,48.0,135,2389,567,10,128
IB,29/04/2020,22.0,1012.0,166.0,4.0,24.0,9,514,59,3,40
MC,29/04/2020,6.0,622.0,104.0,2.0,20.0,6,2114,204,133,3532
MD,29/04/2020,646.0,7284.0,1005.0,110.0,651.0,180,32566,2350,53,178
ML,29/04/2020,1.0,44.0,3.0,0.0,4.0,1,0,0,0,1
NC,29/04/2020,47.0,1900.0,129.0,9.0,123.0,42,1265,23,9,83
PV,29/04/2020,125.0,6227.0,514.0,36.0,425.0,90,4276,384,20,321
RI,29/04/2020,30.0,1323.0,82.0,5.0,37.0,25,5199,458,14,463
VC,29/04/2020,52.0,4906.0,649.0,17.0,333.0,39,3493,562,13,306
AN,30/04/2020,118.0,5573.0,697.0,28.0,229.0,78,300,24,9,209
AR,30/04/2020,71.0,2304.0,251.0,21.0,181.0,22,173,7,18,79
AS,30/04/2020,17.0,1662.0,128.0,10.0,25.0,0,253,9,3,1
CB,30/04/2020,28.0,955.0,78.0,5.0,108.0,24,127,89,2,85
CE,30/04/2020,1.0,9.0,4.0,0.0,4.0,2,900,171,1,20
CL,30/04/2020,318.0,7277.0,505.0,29.0,165.0,291,6270,426,29,54
CM,30/04/2020,205.0,8216.0,540.0,54.0,197.0,158,351,52,27,67
CN,30/04/2020,19.0,842.0,167.0,1.0,45.0,176,7115,361,15,76
CT,30/04/2020,1039.0,23147.0,2454.0,103.0,530.0,777,3616,330,33,25
EX,30/04/2020,18.0,1352.0,107.0,5.0,161.0,18,1342,103,5,149
GA,30/04/2020,161.0,2661.0,99.0,9.0,50.0,66,2435,564,9,237
IB,30/04/2020,26.0,1000.0,165.0,5.0,24.0,5,550,57,1,66
MC,30/04/2020,5.0,621.0,104.0,1.0,26.0,17,2126,206,1,154
MD,30/04/2020,669.0,7441.0,1019.0,111.0,667.0,330,32635,2358,40,274
ML,30/04/2020,1.0,44.0,3.0,0.0,4.0,1,0,0,0,3
NC,30/04/2020,49.0,1892.0,129.0,25.0,124.0,43,1255,21,25,75
PV,30/04/2020,128.0,6202.0,512.0,35.0,416.0,107,4237,380,32,385
RI,30/04/2020,30.0,1313.0,81.0,6.0,38.0,52,5248,460,16,424
VC,30/04/2020,51.0,4884.0,649.0,17.0,326.0,43,3460,561,15,258
