CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
NC,28/04/2020,32.0,1916.0,129.0,6.0,153.0,3,35,1,10,49
PV,28/04/2020,136.0,6299.0,519.0,28.0,423.0,81,223,21,9,77
RI,28/04/2020,34.0,1340.0,82.0,4.0,32.0,21,73,5,0,5
VC,28/04/2020,105.0,4926.0,648.0,23.0,339.0,73,146,14,5,163
AN,29/04/2020,141.0,5655.0,710.0,30.0,280.0,101,218,11,11,158
AR,29/04/2020,65.0,2346.0,255.0,20.0,165.0,16,131,3,17,63
AS,29/04/2020,7.0,1723.0,130.0,9.0,26.0,10,192,7,2,0
CB,29/04/2020,17.0,970.0,78.0,5.0,115.0,10,37,1,5,4
CE,29/04/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,3
CL,29/04/2020,307.0,7450.0,508.0,29.0,148.0,112,507,20,13,27
CM,29/04/2020,164.0,8323.0,551.0,45.0,203.0,117,244,41,18,73
CN,29/04/2020,18.0,864.0,169.0,4.0,37.0,15,45,6,3,13
CT,29/04/2020,861.0,23839.0,2545.0,103.0,567.0,599,2924,239,33,12
EX,29/04/2020,6.0,1409.0,107.0,5.0,155.0,15,141,1,1,65
GA,29/04/2020,170.0,2697.0,91.0,7.0,51.0,148,50,219,7,129
IB,29/04/2020,23.0,1034.0,166.0,4.0,28.0,19,48,1,1,5
MC,29/04/2020,3.0,624.0,104.0,1.0,36.0,3,13,4,1,13
MD,29/04/2020,623.0,6663.0,949.0,88.0,639.0,284,33413,2428,17,246
ML,29/04/2020,1.0,44.0,3.0,0.0,11.0,1,0,0,0,10
NC,29/04/2020,30.0,1919.0,129.0,9.0,153.0,9,46,3,6,122
PV,29/04/2020,135.0,6307.0,519.0,30.0,430.0,53,254,22,8,32
RI,29/04/2020,40.0,1342.0,82.0,4.0,32.0,32,82,6,2,36
VC,29/04/2020,102.0,4930.0,650.0,22.0,359.0,7,166,13,4,72
AN,30/04/2020,140.0,5676.0,713.0,28.0,257.0,27,259,16,3,367
AR,30/04/2020,49.0,2359.0,254.0,17.0,135.0,24,135,6,7,44
AS,30/04/2020,6.0,1731.0,131.0,9.0,25.0,1,207,9,9,0
CB,30/04/2020,22.0,976.0,78.0,5.0,106.0,11,33,1,4,80
CE,30/04/2020,0.0,10.0,4.0,0.0,10.0,0,0,0,0,2
CL,30/04/2020,261.0,7495.0,510.0,29.0,143.0,153,515,21,11,26
CM,30/04/2020,174.0,8346.0,554.0,47.0,170.0,96,272,42,12,67
CN,30/04/2020,20.0,869.0,170.0,4.0,37.0,19,45,5,3,17
CT,30/04/2020,752.0,24028.0,2556.0,84.0,589.0,361,2904,239,2,564
EX,30/04/2020,4.0,1420.0,107.0,4.0,142.0,22,145,1,1,69
GA,30/04/2020,163.0,2709.0,89.0,7.0,52.0,12,50,224,1,191
IB,30/04/2020,21.0,1042.0,166.0,4.0,29.0,10,48,1,1,3
MC,30/04/2020,4.0,625.0,105.0,1.0,37.0,2,13,4,1,10
MD,30/04/2020,496.0,6515.0,936.0,86.0,622.0,236,33778,2456,40,175
ML,30/04/2020,1.0,44.0,3.0,0.0,11.0,0,0,0,0,11
NC,30/04/2020,24.0,1921.0,129.0,9.0,152.0,9,56,3,2,80
PV,30/04/2020,131.0,6323.0,520.0,27.0,413.0,8,284,24,11,31
RI,30/04/2020,41.0,1347.0,82.0,4.0,31.0,23,86,6,3,30
VC,30/04/2020,104.0,4946.0,651.0,23.0,371.0,88,180,43,14,179
AN,01/05/2020,207.0,5046.0,647.0,41.0,207.0,161,915,88,26,280
AR,01/05/2020,105.0,1996.0,272.0,18.0,128.0,85,507,12,6,36
AS,01/05/2020,29.0,1332.0,115.0,8.0,33.0,29,642,26,2,3
CB,01/05/2020,40.0,846.0,76.0,6.0,46.0,23,163,3,5,4
CE,01/05/2020,1.0,9.0,4.0,0.0,5.0,1,1,0,0,3
CL,01/05/2020,455.0,6256.0,346.0,42.0,235.0,283,1798,185,24,108
CM,01/05/2020,344.0,4804.0,429.0,52.0,208.0,287,3841,172,16,121
CN,01/05/2020,22.0,779.0,151.0,2.0,35.0,16,139,24,2,35
CT,01/05/2020,1047.0,19648.0,2141.0,108.0,578.0,504,7401,670,32,305
EX,01/05/2020,105.0,1144.0,105.0,12.0,84.0,92,448,3,5,27
GA,01/05/2020,197.0,2407.0,127.0,13.0,73.0,143,362,186,11,92
IB,01/05/2020,22.0,842.0,147.0,6.0,30.0,14,252,20,2,7
MC,01/05/2020,26.0,555.0,94.0,3.0,28.0,23,84,16,3,6
MD,01/05/2020,753.0,10405.0,1205.0,132.0,1126.0,639,30052,2199,62,750
ML,01/05/2020,2.0,43.0,3.0,0.0,4.0,2,1,0,0,4
NC,01/05/2020,89.0,1712.0,125.0,9.0,61.0,49,267,7,7,35
PV,01/05/2020,324.0,5692.0,471.0,37.0,218.0,261,967,80,28,207
RI,01/05/2020,100.0,1158.0,75.0,10.0,72.0,89,281,13,9,13
VC,01/05/2020,214.0,4342.0,589.0,24.0,240.0,150,811,106,11,31
AN,02/05/2020,234.0,5065.0,649.0,43.0,201.0,199,896,87,40,125
AR,02/05/2020,103.0,1998.0,272.0,19.0,117.0,75,521,12,19,33
AS,02/05/2020,38.0,1337.0,115.0,9.0,28.0,37,658,27,8,10
CB,02/05/2020,38.0,848.0,76.0,5.0,45.0,34,162,3,3,20
CE,02/05/2020,1.0,9.0,4.0,0.0,5.0,1,1,0,0,4
CL,02/05/2020,441.0,6269.0,345.0,41.0,234.0,323,1816,188,29,191
CM,02/05/2020,293.0,4803.0,427.0,54.0,185.0,243,3873,177,23,115
CN,02/05/2020,22.0,780.0,150.0,1.0,17.0,13,139,25,1,16
CT,02/05/2020,1021.0,19679.0,2144.0,104.0,472.0,637,7578,700,56,53
EX,02/05/2020,102.0,1146.0,105.0,12.0,83.0,82,457,3,10,28
GA,02/05/2020,186.0,2415.0,127.0,13.0,66.0,121,359,188,7,28
IB,02/05/2020,22.0,843.0,147.0,7.0,43.0,16,256,20,7,27
MC,02/05/2020,27.0,556.0,94.0,3.0,37.0,26,85,16,1,28
MD,02/05/2020,666.0,10358.0,1200.0,145.0,1092.0,549,30239,2221,105,918
ML,02/05/2020,2.0,43.0,3.0,0.0,5.0,0,1,0,0,3
NC,02/05/2020,113.0,1713.0,124.0,9.0,61.0,99,273,9,7,69
PV,02/05/2020,318.0,5706.0,471.0,38.0,216.0,267,986,82,30,3
RI,02/05/2020,100.0,1162.0,75.0,10.0,73.0,95,284,13,9,55
VC,02/05/2020,216.0,4343.0,589.0,24.0,262.0,191,838,109,18,102
