CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CL,21/04/2020,586.0,6381.0,304.0,34.0,201.0,396,883,201,1,16
CM,21/04/2020,616.0,7917.0,498.0,49.0,254.0,499,326,39,16,159
CN,21/04/2020,18.0,798.0,155.0,3.0,51.0,9,43,9,2,2
CT,21/04/2020,973.0,20665.0,2231.0,189.0,935.0,283,2630,229,94,292
EX,21/04/2020,43.0,1175.0,107.0,13.0,46.0,43,174,0,6,84
GA,21/04/2020,126.0,2483.0,123.0,9.0,71.0,40,191,27,1,34
IB,21/04/2020,32.0,875.0,151.0,5.0,23.0,11,130,15,2,11
MC,21/04/2020,4.0,576.0,97.0,3.0,31.0,6,46,7,0,28
MD,21/04/2020,991.0,9702.0,1205.0,150.0,1059.0,402,2238,181,33,304
ML,21/04/2020,1.0,44.0,3.0,0.0,4.0,1,0,0,0,0
NC,21/04/2020,92.0,1750.0,124.0,53.0,56.0,36,144,4,49,70
PV,21/04/2020,281.0,5828.0,475.0,46.0,322.0,150,373,38,25,52
RI,21/04/2020,37.0,1198.0,75.0,9.0,67.0,17,120,6,5,34
VC,21/04/2020,72.0,4511.0,622.0,35.0,297.0,3,385,27,18,5
AN,22/04/2020,123.0,5219.0,670.0,38.0,299.0,10,397,32,9,21
AR,22/04/2020,78.0,2115.0,259.0,26.0,54.0,6,225,6,1,96
AS,22/04/2020,23.0,1436.0,116.0,5.0,30.0,18,269,14,7,7
CB,22/04/2020,27.0,891.0,77.0,7.0,67.0,16,74,1,1,65
CE,22/04/2020,0.0,9.0,4.0,0.0,8.0,0,0,0,0,8
CL,22/04/2020,599.0,6435.0,303.0,33.0,209.0,230,962,205,5,46
CM,22/04/2020,630.0,7956.0,502.0,46.0,275.0,555,348,44,2,35
CN,22/04/2020,17.0,802.0,156.0,3.0,52.0,2,53,13,3,10
CT,22/04/2020,969.0,20755.0,2251.0,166.0,745.0,121,2892,227,70,357
EX,22/04/2020,36.0,1186.0,107.0,14.0,45.0,13,189,0,11,141
GA,22/04/2020,143.0,2497.0,122.0,10.0,76.0,28,197,30,3,25
IB,22/04/2020,32.0,880.0,151.0,5.0,28.0,13,142,16,1,2
MC,22/04/2020,3.0,578.0,98.0,2.0,18.0,2,46,6,1,13
MD,22/04/2020,916.0,9581.0,1191.0,149.0,1024.0,237,2504,210,42,411
ML,22/04/2020,1.0,44.0,3.0,0.0,3.0,0,0,0,0,2
NC,22/04/2020,95.0,1759.0,124.0,53.0,46.0,49,148,5,45,83
PV,22/04/2020,302.0,5865.0,478.0,48.0,342.0,182,395,38,5,143
RI,22/04/2020,39.0,1208.0,75.0,8.0,69.0,2,123,7,3,31
VC,22/04/2020,70.0,4542.0,623.0,30.0,321.0,26,375,27,12,56
AN,23/04/2020,112.0,5244.0,671.0,34.0,226.0,20,431,43,6,81
AR,23/04/2020,85.0,2124.0,255.0,21.0,46.0,51,235,1,7,55
AS,23/04/2020,35.0,1449.0,117.0,5.0,25.0,31,279,14,3,2
CB,23/04/2020,36.0,894.0,77.0,7.0,64.0,4,84,1,2,1
CE,23/04/2020,0.0,9.0,4.0,0.0,5.0,0,1,0,0,3
CL,23/04/2020,563.0,6459.0,301.0,32.0,209.0,381,1047,209,2,43
CM,23/04/2020,704.0,7962.0,504.0,52.0,252.0,467,380,49,15,47
CN,23/04/2020,19.0,805.0,157.0,4.0,52.0,8,63,12,3,4
CT,23/04/2020,959.0,20945.0,2269.0,148.0,723.0,307,3185,300,98,62
EX,23/04/2020,58.0,1197.0,107.0,14.0,50.0,55,216,0,10,71
GA,23/04/2020,145.0,2511.0,120.0,11.0,74.0,18,196,33,4,20
IB,23/04/2020,31.0,888.0,151.0,4.0,26.0,17,152,15,0,8
MC,23/04/2020,3.0,580.0,98.0,2.0,26.0,5,45,7,1,1
MD,23/04/2020,853.0,9449.0,1180.0,136.0,1001.0,430,2848,231,55,434
ML,23/04/2020,1.0,44.0,3.0,0.0,3.0,0,0,0,0,3
NC,23/04/2020,92.0,1769.0,124.0,54.0,47.0,88,146,5,46,60
PV,23/04/2020,303.0,5884.0,480.0,39.0,330.0,193,431,38,13,7
RI,23/04/2020,32.0,1212.0,76.0,7.0,75.0,17,132,6,3,48
VC,23/04/2020,78.0,4565.0,624.0,27.0,321.0,8,380,27,4,100
AN,24/04/2020,124.0,5187.0,666.0,39.0,236.0,39,528,51,15,67
AR,24/04/2020,94.0,2105.0,255.0,20.0,51.0,39,267,0,6,97
AS,24/04/2020,39.0,1391.0,115.0,6.0,29.0,26,369,17,2,1
CB,24/04/2020,37.0,873.0,77.0,7.0,63.0,21,109,1,3,70
CE,24/04/2020,0.0,9.0,4.0,0.0,5.0,0,1,0,0,9
CL,24/04/2020,558.0,6341.0,305.0,33.0,210.0,260,1214,206,6,120
CM,24/04/2020,659.0,7857.0,503.0,52.0,252.0,515,528,56,15,158
CN,24/04/2020,20.0,801.0,157.0,3.0,50.0,5,77,14,1,31
CT,24/04/2020,965.0,20779.0,2242.0,138.0,704.0,248,3351,334,33,89
EX,24/04/2020,103.0,1188.0,107.0,13.0,53.0,103,259,0,8,99
GA,24/04/2020,152.0,2460.0,122.0,13.0,74.0,32,262,32,7,21
IB,24/04/2020,27.0,881.0,150.0,4.0,26.0,1,177,16,2,5
MC,24/04/2020,3.0,576.0,98.0,2.0,27.0,3,49,7,1,24
MD,24/04/2020,843.0,9679.0,1183.0,133.0,1008.0,334,3496,291,50,318
ML,24/04/2020,1.0,44.0,3.0,0.0,3.0,0,0,0,0,13
NC,24/04/2020,91.0,1755.0,124.0,54.0,48.0,45,182,5,42,137
PV,24/04/2020,304.0,5810.0,477.0,39.0,239.0,142,565,48,20,243
RI,24/04/2020,33.0,1196.0,75.0,8.0,79.0,2,164,8,4,44
VC,24/04/2020,89.0,4487.0,623.0,26.0,320.0,38,491,30,1,96
