CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
IB,22/04/2020,30.0,919.0,155.0,6.0,15.0,45.0,293.0,48.0,7.0,43.0
MC,22/04/2020,4.0,596.0,100.0,2.0,53.0,136.0,1939.0,17.0,8.0,20.0
MD,22/04/2020,861.0,9161.0,1162.0,139.0,900.0,27.0,20.0,8.0,9.0,45.0
ML,22/04/2020,1.0,44.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0
NC,22/04/2020,45.0,1800.0,127.0,36.0,96.0,37.0,1215.0,28.0,35.0,67.0
PV,22/04/2020,108.0,5922.0,488.0,29.0,307.0,23.0,4141.0,364.0,48.0,260.0
RI,22/04/2020,31.0,1230.0,77.0,8.0,37.0,169.0,4709.0,407.0,28.0,294.0
VC,22/04/2020,65.0,4643.0,631.0,34.0,259.0,57.0,3417.0,555.0,29.0,184.0
AN,23/04/2020,109.0,5367.0,681.0,26.0,160.0,9.0,26.0,4.0,1.0,2.0
AR,23/04/2020,63.0,2186.0,249.0,28.0,24.0,1.0,6.0,6.0,11.0,24.0
AS,23/04/2020,31.0,1529.0,120.0,9.0,23.0,9.0,9.0,1.0,4.0,7.0
CB,23/04/2020,36.0,914.0,78.0,6.0,50.0,20.0,23.0,79.0,8.0,30.0
CE,23/04/2020,1.0,9.0,4.0,0.0,10.0,25.0,813.0,156.0,4.0,45.0
CL,23/04/2020,187.0,6764.0,477.0,31.0,155.0,81.0,5853.0,399.0,26.0,131.0
CM,23/04/2020,259.0,8088.0,519.0,59.0,212.0,93.0,5.0,5.0,2.0,26.0
CN,23/04/2020,19.0,815.0,160.0,2.0,45.0,371.0,6016.0,335.0,26.0,134.0
CT,23/04/2020,1221.0,21813.0,2351.0,97.0,723.0,406.0,200.0,2.0,30.0,235.0
EX,23/04/2020,43.0,1241.0,107.0,7.0,61.0,41.0,1232.0,103.0,7.0,52.0
GA,23/04/2020,110.0,2565.0,114.0,9.0,56.0,12.0,2143.0,522.0,34.0,226.0
IB,23/04/2020,30.0,931.0,156.0,6.0,22.0,23.0,309.0,49.0,2.0,7.0
MC,23/04/2020,4.0,601.0,101.0,1.0,52.0,67.0,1953.0,14.0,13.0,1.0
MD,23/04/2020,755.0,8708.0,1132.0,126.0,886.0,50.0,111.0,38.0,1.0,153.0
ML,23/04/2020,0.0,44.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
NC,23/04/2020,42.0,1814.0,127.0,37.0,93.0,36.0,1203.0,25.0,34.0,0.0
PV,23/04/2020,116.0,6009.0,492.0,28.0,318.0,116.0,4180.0,365.0,12.0,256.0
RI,23/04/2020,28.0,1249.0,78.0,8.0,38.0,122.0,4781.0,412.0,20.0,374.0
VC,23/04/2020,63.0,4706.0,635.0,32.0,267.0,27.0,3457.0,557.0,22.0,219.0
AN,24/04/2020,111.0,5382.0,682.0,26.0,156.0,53.0,42.0,5.0,0.0,12.0
AR,24/04/2020,59.0,2197.0,247.0,29.0,21.0,2.0,19.0,1.0,11.0,33.0
AS,24/04/2020,19.0,1547.0,120.0,9.0,25.0,7.0,24.0,0.0,0.0,4.0
CB,24/04/2020,41.0,918.0,78.0,5.0,40.0,25.0,37.0,82.0,2.0,5.0
CE,24/04/2020,1.0,9.0,4.0,0.0,11.0,11.0,816.0,158.0,4.0,7.0
CL,24/04/2020,154.0,6871.0,483.0,31.0,150.0,154.0,5947.0,405.0,27.0,74.0
CM,24/04/2020,203.0,8111.0,520.0,57.0,214.0,203.0,26.0,2.0,7.0,89.0
CN,24/04/2020,20.0,820.0,161.0,2.0,47.0,20.0,6161.0,337.0,27.0,112.0
CT,24/04/2020,1281.0,22076.0,2366.0,80.0,512.0,776.0,159.0,29.0,26.0,96.0
EX,24/04/2020,40.0,1250.0,107.0,6.0,60.0,40.0,1241.0,103.0,6.0,54.0
GA,24/04/2020,101.0,2573.0,113.0,10.0,53.0,28.0,2208.0,530.0,13.0,188.0
IB,24/04/2020,29.0,942.0,158.0,7.0,21.0,19.0,336.0,51.0,3.0,10.0
MC,24/04/2020,5.0,607.0,102.0,2.0,54.0,96.0,1983.0,10.0,10.0,25.0
MD,24/04/2020,718.0,8521.0,1117.0,117.0,898.0,234.0,230.0,6.0,10.0,60.0
ML,24/04/2020,0.0,44.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
NC,24/04/2020,35.0,1829.0,127.0,23.0,90.0,27.0,1217.0,25.0,22.0,76.0
PV,24/04/2020,122.0,6042.0,493.0,28.0,330.0,58.0,4199.0,366.0,13.0,292.0
RI,24/04/2020,35.0,1256.0,78.0,8.0,36.0,143.0,4830.0,421.0,34.0,380.0
VC,24/04/2020,74.0,4742.0,636.0,31.0,239.0,21.0,3474.0,557.0,26.0,200.0
AN,25/04/2020,126.0,5419.0,686.0,25.0,157.0,32.0,54.0,4.0,5.0,44.0
AR,25/04/2020,55.0,2217.0,247.0,22.0,28.0,9.0,27.0,1.0,4.0,25.0
AS,25/04/2020,18.0,1571.0,120.0,9.0,22.0,9.0,28.0,2.0,5.0,19.0
CB,25/04/2020,27.0,924.0,78.0,5.0,47.0,18.0,39.0,83.0,3.0,35.0
CE,25/04/2020,0.0,9.0,4.0,0.0,10.0,20.0,817.0,159.0,0.0,14.0
CL,25/04/2020,107.0,6982.0,494.0,31.0,142.0,83.0,6048.0,416.0,26.0,126.0
CM,25/04/2020,133.0,8138.0,522.0,55.0,187.0,4.0,35.0,9.0,3.0,28.0
CN,25/04/2020,17.0,824.0,162.0,2.0,21.0,120.0,6256.0,339.0,33.0,83.0
CT,25/04/2020,1041.0,22224.0,2386.0,71.0,426.0,187.0,151.0,23.0,5.0,183.0
EX,25/04/2020,21.0,1278.0,107.0,5.0,59.0,21.0,1269.0,103.0,5.0,44.0
GA,25/04/2020,103.0,2589.0,111.0,10.0,30.0,52.0,2238.0,535.0,4.0,52.0
IB,25/04/2020,20.0,954.0,159.0,5.0,24.0,1.0,352.0,52.0,0.0,67.0
MC,25/04/2020,6.0,610.0,102.0,1.0,29.0,108.0,1999.0,6.0,5.0,17.0
MD,25/04/2020,454.0,8386.0,1117.0,113.0,727.0,248.0,195.0,6.0,1.0,278.0
ML,25/04/2020,0.0,44.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0
NC,25/04/2020,44.0,1843.0,127.0,17.0,88.0,42.0,1231.0,24.0,16.0,78.0
PV,25/04/2020,77.0,6080.0,498.0,29.0,334.0,41.0,4224.0,370.0,13.0,203.0
RI,25/04/2020,41.0,1268.0,79.0,7.0,32.0,17.0,4841.0,422.0,12.0,120.0
VC,25/04/2020,69.0,4777.0,641.0,23.0,225.0,41.0,3495.0,562.0,15.0,208.0
AN,26/04/2020,114.0,5429.0,685.0,22.0,131.0,6.0,80.0,7.0,18.0,51.0
AR,26/04/2020,52.0,2225.0,247.0,19.0,16.0,22.0,46.0,3.0,13.0,12.0
AS,26/04/2020,15.0,1578.0,121.0,6.0,9.0,5.0,48.0,1.0,4.0,8.0
CB,26/04/2020,24.0,928.0,77.0,5.0,30.0,6.0,58.0,84.0,1.0,30.0
CE,26/04/2020,0.0,9.0,4.0,0.0,12.0,18.0,828.0,160.0,1.0,53.0
CL,26/04/2020,126.0,7013.0,496.0,34.0,126.0,101.0,6065.0,418.0,27.0,106.0
CM,26/04/2020,144.0,8118.0,526.0,57.0,195.0,67.0,81.0,8.0,3.0,131.0
CN,26/04/2020,19.0,822.0,162.0,1.0,22.0,151.0,6352.0,341.0,27.0,41.0
CT,26/04/2020,1092.0,22247.0,2390.0,75.0,308.0,344.0,549.0,47.0,68.0,204.0
EX,26/04/2020,18.0,1269.0,106.0,5.0,70.0,18.0,1260.0,102.0,5.0,70.0
GA,26/04/2020,108.0,2598.0,110.0,8.0,21.0,66.0,2268.0,538.0,2.0,69.0
IB,26/04/2020,17.0,955.0,160.0,4.0,21.0,17.0,372.0,53.0,4.0,42.0
MC,26/04/2020,4.0,609.0,103.0,1.0,19.0,165.0,2043.0,2.0,7.0,21.0
MD,26/04/2020,347.0,8336.0,1118.0,114.0,614.0,260.0,406.0,42.0,5.0,99.0
ML,26/04/2020,0.0,44.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0
NC,26/04/2020,42.0,1845.0,128.0,17.0,99.0,37.0,1231.0,24.0,14.0,59.0
PV,26/04/2020,71.0,6082.0,499.0,26.0,240.0,45.0,4205.0,371.0,14.0,173.0
RI,26/04/2020,35.0,1269.0,79.0,8.0,27.0,19.0,4872.0,428.0,14.0,126.0
VC,26/04/2020,59.0,4799.0,642.0,18.0,132.0,39.0,3502.0,561.0,9.0,99.0
AN,27/04/2020,110.0,5277.0,669.0,25.0,99.0,21.0,288.0,27.0,8.0,59.0
AR,27/04/2020,63.0,2130.0,261.0,30.0,18.0,14.0,174.0,9.0,17.0,330.0
AS,27/04/2020,54.0,1467.0,117.0,9.0,22.0,40.0,198.0,11.0,0.0,4.0
CB,27/04/2020,28.0,893.0,77.0,7.0,38.0,7.0,112.0,89.0,4.0,26.0
CE,27/04/2020,1.0,9.0,4.0,0.0,10.0,8.0,832.0,160.0,1.0,39.0
CL,27/04/2020,189.0,6673.0,477.0,34.0,131.0,175.0,5717.0,399.0,32.0,59.0
CM,27/04/2020,229.0,7947.0,506.0,60.0,294.0,112.0,296.0,31.0,5.0,199.0
CN,27/04/2020,27.0,804.0,159.0,3.0,92.0,163.0,6460.0,346.0,30.0,93.0
CT,27/04/2020,1095.0,21204.0,2290.0,150.0,733.0,405.0,2091.0,170.0,55.0,90.0
EX,27/04/2020,30.0,1211.0,106.0,13.0,66.0,30.0,1202.0,102.0,13.0,63.0
GA,27/04/2020,107.0,2510.0,120.0,8.0,53.0,32.0,2386.0,529.0,9.0,239.0
IB,27/04/2020,30.0,916.0,154.0,5.0,12.0,30.0,433.0,47.0,2.0,118.0
MC,27/04/2020,4.0,594.0,100.0,3.0,92.0,162.0,2080.0,4.0,5.0,55.0
MD,27/04/2020,951.0,9332.0,1166.0,140.0,859.0,362.0,1868.0,142.0,23.0,104.0
ML,27/04/2020,1.0,44.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0
NC,27/04/2020,42.0,1794.0,127.0,35.0,89.0,32.0,1172.0,23.0,32.0,30.0
PV,27/04/2020,100.0,5893.0,487.0,27.0,305.0,44.0,3999.0,359.0,23.0,179.0
RI,27/04/2020,37.0,1224.0,77.0,10.0,36.0,94.0,4977.0,436.0,11.0,338.0
VC,27/04/2020,64.0,4616.0,629.0,34.0,244.0,44.0,3298.0,548.0,30.0,211.0
