CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MC,04/05/2020,2.0,589.0,100.0,2.0,49.0,99.0,2001.0,12.0,10.0,20.0
MD,04/05/2020,760.0,12744.0,1568.0,129.0,897.0,276.0,4453.0,445.0,22.0,59.0
ML,04/05/2020,2.0,43.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,12.0
NC,04/05/2020,79.0,1809.0,125.0,22.0,61.0,71.0,1197.0,23.0,21.0,47.0
PV,04/05/2020,243.0,6027.0,495.0,41.0,233.0,179.0,4184.0,368.0,26.0,195.0
RI,04/05/2020,53.0,1259.0,79.0,9.0,54.0,125.0,4827.0,420.0,33.0,362.0
VC,04/05/2020,132.0,4664.0,634.0,19.0,200.0,79.0,3396.0,555.0,14.0,161.0
AN,05/05/2020,126.0,5396.0,685.0,35.0,300.0,32.0,77.0,5.0,15.0,187.0
AR,05/05/2020,63.0,2203.0,275.0,14.0,67.0,17.0,41.0,27.0,4.0,64.0
AS,05/05/2020,11.0,1553.0,122.0,3.0,28.0,2.0,46.0,0.0,1.0,25.0
CB,05/05/2020,27.0,924.0,78.0,5.0,64.0,18.0,39.0,83.0,3.0,52.0
CE,05/05/2020,0.0,9.0,4.0,0.0,5.0,20.0,817.0,159.0,0.0,19.0
CL,05/05/2020,511.0,6889.0,359.0,29.0,169.0,487.0,5955.0,281.0,24.0,153.0
CM,05/05/2020,470.0,8128.0,523.0,46.0,218.0,333.0,45.0,8.0,12.0,3.0
CN,05/05/2020,16.0,827.0,162.0,3.0,53.0,121.0,6253.0,339.0,32.0,51.0
CT,05/05/2020,837.0,22160.0,2389.0,143.0,561.0,391.0,215.0,20.0,67.0,318.0
EX,05/05/2020,14.0,1277.0,107.0,14.0,54.0,14.0,1268.0,103.0,14.0,39.0
GA,05/05/2020,152.0,2590.0,143.0,40.0,658.0,101.0,2237.0,503.0,26.0,576.0
IB,05/05/2020,25.0,937.0,154.0,5.0,26.0,6.0,369.0,47.0,0.0,65.0
MC,05/05/2020,3.0,589.0,100.0,2.0,29.0,111.0,2020.0,8.0,4.0,17.0
MD,05/05/2020,743.0,12751.0,1569.0,129.0,898.0,537.0,4560.0,458.0,17.0,449.0
ML,05/05/2020,1.0,43.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
NC,05/05/2020,79.0,1809.0,125.0,23.0,69.0,77.0,1197.0,22.0,22.0,59.0
PV,05/05/2020,243.0,6027.0,495.0,41.0,316.0,207.0,4171.0,367.0,25.0,185.0
RI,05/05/2020,54.0,1259.0,79.0,9.0,55.0,4.0,4850.0,422.0,10.0,97.0
VC,05/05/2020,132.0,4665.0,634.0,21.0,216.0,104.0,3383.0,555.0,13.0,199.0
AN,06/05/2020,129.0,5379.0,684.0,37.0,328.0,21.0,130.0,8.0,33.0,146.0
AR,06/05/2020,66.0,2199.0,275.0,16.0,70.0,36.0,72.0,25.0,10.0,66.0
AS,06/05/2020,10.0,1543.0,121.0,4.0,29.0,0.0,83.0,1.0,2.0,12.0
CB,06/05/2020,27.0,923.0,78.0,5.0,74.0,9.0,63.0,83.0,1.0,74.0
CE,06/05/2020,0.0,9.0,4.0,0.0,9.0,18.0,828.0,160.0,1.0,56.0
CL,06/05/2020,518.0,6877.0,359.0,29.0,181.0,493.0,5929.0,281.0,22.0,161.0
CM,06/05/2020,473.0,8109.0,521.0,46.0,255.0,262.0,90.0,13.0,8.0,191.0
CN,06/05/2020,16.0,824.0,161.0,3.0,48.0,154.0,6350.0,342.0,25.0,15.0
CT,06/05/2020,748.0,22084.0,2383.0,141.0,553.0,688.0,712.0,54.0,2.0,41.0
EX,06/05/2020,14.0,1270.0,107.0,13.0,55.0,14.0,1261.0,103.0,13.0,55.0
GA,06/05/2020,149.0,2590.0,142.0,11.0,235.0,107.0,2276.0,506.0,1.0,145.0
IB,06/05/2020,26.0,934.0,154.0,5.0,30.0,26.0,393.0,47.0,3.0,33.0
MC,06/05/2020,3.0,589.0,100.0,1.0,22.0,166.0,2063.0,1.0,7.0,18.0
MD,06/05/2020,733.0,12589.0,1555.0,131.0,901.0,126.0,4659.0,479.0,22.0,386.0
ML,06/05/2020,1.0,43.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0
NC,06/05/2020,78.0,1809.0,125.0,22.0,56.0,73.0,1195.0,21.0,19.0,16.0
PV,06/05/2020,248.0,6009.0,494.0,42.0,383.0,222.0,4132.0,366.0,30.0,316.0
RI,06/05/2020,54.0,1254.0,79.0,9.0,60.0,0.0,4887.0,428.0,13.0,93.0
VC,06/05/2020,137.0,4669.0,634.0,23.0,329.0,117.0,3372.0,553.0,14.0,296.0
AN,07/05/2020,126.0,5381.0,684.0,37.0,289.0,5.0,184.0,12.0,4.0,131.0
AR,07/05/2020,66.0,2202.0,275.0,18.0,68.0,11.0,102.0,23.0,5.0,280.0
AS,07/05/2020,17.0,1545.0,122.0,5.0,29.0,3.0,120.0,6.0,4.0,3.0
CB,07/05/2020,31.0,924.0,78.0,5.0,70.0,10.0,81.0,88.0,2.0,58.0
CE,07/05/2020,0.0,9.0,4.0,0.0,8.0,9.0,832.0,160.0,1.0,41.0
CL,07/05/2020,496.0,6866.0,357.0,29.0,182.0,482.0,5910.0,279.0,27.0,110.0
CM,07/05/2020,547.0,8110.0,523.0,48.0,245.0,430.0,133.0,14.0,17.0,150.0
CN,07/05/2020,18.0,824.0,161.0,4.0,49.0,172.0,6440.0,344.0,29.0,136.0
CT,07/05/2020,768.0,22148.0,2386.0,136.0,654.0,78.0,1147.0,74.0,41.0,11.0
EX,07/05/2020,33.0,1272.0,107.0,12.0,65.0,33.0,1263.0,103.0,12.0,62.0
GA,07/05/2020,143.0,2596.0,140.0,11.0,232.0,68.0,2300.0,509.0,6.0,60.0
IB,07/05/2020,26.0,938.0,154.0,5.0,29.0,26.0,411.0,47.0,2.0,101.0
MC,07/05/2020,3.0,590.0,100.0,1.0,25.0,163.0,2084.0,4.0,7.0,12.0
MD,07/05/2020,720.0,11964.0,1522.0,128.0,886.0,131.0,4500.0,498.0,11.0,131.0
ML,07/05/2020,1.0,43.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0
NC,07/05/2020,74.0,1813.0,125.0,39.0,69.0,64.0,1191.0,21.0,36.0,10.0
PV,07/05/2020,250.0,6021.0,495.0,39.0,371.0,194.0,4127.0,367.0,35.0,245.0
RI,07/05/2020,57.0,1256.0,79.0,8.0,60.0,74.0,4945.0,434.0,13.0,314.0
VC,07/05/2020,137.0,4681.0,635.0,24.0,347.0,117.0,3363.0,554.0,20.0,314.0
