CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CN,21/04/2020,25.0,805.0,159.0,4.0,76,16,36,5,3,27
CT,21/04/2020,1015.0,21772.0,2331.0,123.0,1108,325,1523,129,28,465
EX,21/04/2020,61.0,1249.0,94.0,12.0,85,61,100,13,5,45
GA,21/04/2020,97.0,2437.0,117.0,12.0,144,69,237,21,4,107
IB,21/04/2020,28.0,928.0,156.0,8.0,97,7,77,10,5,85
MC,21/04/2020,8.0,592.0,96.0,2.0,81,2,30,8,1,22
MD,21/04/2020,524.0,8539.0,1107.0,122.0,1377,65,1075,83,5,622
ML,21/04/2020,1.0,43.0,3.0,0.0,57,1,1,0,0,53
NC,21/04/2020,70.0,1757.0,126.0,37.0,132,14,137,2,33,6
PV,21/04/2020,168.0,5283.0,453.0,34.0,543,37,918,60,13,169
RI,21/04/2020,41.0,1233.0,78.0,7.0,116,21,85,3,3,83
VC,21/04/2020,76.0,4691.0,634.0,28.0,427,1,205,15,11,135
AN,22/04/2020,150.0,5278.0,620.0,32.0,346,17,338,82,3,68
AR,22/04/2020,86.0,2019.0,254.0,24.0,102,14,321,1,1,48
AS,22/04/2020,23.0,1388.0,116.0,9.0,81,18,317,14,3,58
CB,22/04/2020,60.0,896.0,75.0,5.0,125,49,69,3,1,7
CE,22/04/2020,0.0,5.0,4.0,0.0,16,0,4,0,0,16
CL,22/04/2020,164.0,6817.0,451.0,31.0,296,205,580,57,3,133
CM,22/04/2020,172.0,7812.0,507.0,53.0,325,97,492,39,5,85
CN,22/04/2020,25.0,805.0,158.0,4.0,102,6,50,11,4,60
CT,22/04/2020,790.0,21890.0,2334.0,85.0,845,300,1757,144,11,457
EX,22/04/2020,68.0,1246.0,92.0,11.0,89,45,129,15,8,97
GA,22/04/2020,96.0,2437.0,117.0,12.0,147,75,257,25,5,96
IB,22/04/2020,20.0,930.0,157.0,8.0,102,1,92,10,4,72
MC,22/04/2020,11.0,591.0,95.0,2.0,128,6,33,9,1,123
MD,22/04/2020,544.0,8539.0,1092.0,122.0,1350,135,1462,111,15,737
ML,22/04/2020,1.0,42.0,3.0,0.0,18,0,2,0,0,13
NC,22/04/2020,70.0,1756.0,126.0,37.0,108,24,151,3,29,21
PV,22/04/2020,234.0,5273.0,463.0,34.0,575,114,987,53,9,90
RI,22/04/2020,40.0,1235.0,78.0,6.0,123,3,96,4,1,85
VC,22/04/2020,84.0,4691.0,630.0,26.0,440,40,226,20,8,63
AN,23/04/2020,127.0,5282.0,622.0,31.0,251,5,393,92,3,106
AR,23/04/2020,99.0,2004.0,246.0,27.0,102,65,355,8,13,1
AS,23/04/2020,19.0,1390.0,116.0,9.0,80,15,338,15,1,57
CB,23/04/2020,70.0,895.0,75.0,5.0,122,38,83,3,0,59
CE,23/04/2020,1.0,5.0,4.0,0.0,60,1,5,0,0,52
CL,23/04/2020,168.0,6850.0,464.0,31.0,266,14,656,46,1,100
CM,23/04/2020,426.0,7640.0,506.0,52.0,347,189,702,47,15,142
CN,23/04/2020,27.0,806.0,154.0,4.0,114,0,62,15,3,66
CT,23/04/2020,695.0,21805.0,2316.0,123.0,826,43,2325,253,73,165
EX,23/04/2020,68.0,1251.0,92.0,12.0,89,65,162,15,8,32
GA,23/04/2020,96.0,2437.0,116.0,11.0,140,31,270,29,4,86
IB,23/04/2020,19.0,929.0,157.0,7.0,100,5,111,9,3,66
MC,23/04/2020,8.0,592.0,93.0,1.0,71,0,33,12,0,46
MD,23/04/2020,558.0,8549.0,1032.0,124.0,1141,135,1948,83,43,574
ML,23/04/2020,1.0,38.0,3.0,0.0,52,0,6,0,0,46
NC,23/04/2020,70.0,1752.0,127.0,37.0,108,66,163,2,29,1
PV,23/04/2020,169.0,5263.0,455.0,33.0,540,59,1052,63,7,217
RI,23/04/2020,41.0,1235.0,78.0,7.0,136,8,109,4,3,109
VC,23/04/2020,84.0,4604.0,628.0,27.0,436,14,341,23,4,15
AN,24/04/2020,145.0,5299.0,610.0,34.0,252,18,416,107,10,51
AR,24/04/2020,99.0,2008.0,242.0,24.0,88,44,364,13,10,60
AS,24/04/2020,20.0,1390.0,116.0,9.0,79,7,370,16,1,51
CB,24/04/2020,59.0,855.0,73.0,5.0,103,43,127,5,1,30
CE,24/04/2020,1.0,4.0,3.0,0.0,21,1,6,1,0,7
CL,24/04/2020,169.0,6691.0,446.0,31.0,275,129,864,65,4,185
CM,24/04/2020,179.0,7636.0,502.0,51.0,306,35,749,57,14,212
CN,24/04/2020,25.0,806.0,153.0,4.0,74,10,72,18,2,55
CT,24/04/2020,1070.0,21772.0,2331.0,119.0,763,353,2358,245,14,148
EX,24/04/2020,70.0,1251.0,92.0,12.0,82,70,196,15,7,70
GA,24/04/2020,96.0,2437.0,119.0,12.0,134,88,285,29,6,81
IB,24/04/2020,22.0,928.0,156.0,8.0,99,4,130,10,6,78
MC,24/04/2020,8.0,591.0,92.0,3.0,131,8,34,13,2,80
MD,24/04/2020,514.0,8549.0,1026.0,122.0,1173,5,2366,134,39,483
ML,24/04/2020,1.0,32.0,2.0,0.0,27,0,12,1,0,11
NC,24/04/2020,61.0,1694.0,125.0,37.0,107,15,243,4,25,78
PV,24/04/2020,226.0,5269.0,453.0,32.0,522,64,1106,72,13,40
RI,24/04/2020,41.0,1235.0,78.0,6.0,131,10,125,5,2,96
VC,24/04/2020,71.0,4590.0,616.0,28.0,421,56,388,37,3,197
AN,25/04/2020,145.0,5303.0,601.0,33.0,229,77,444,115,19,217
AR,25/04/2020,97.0,2021.0,232.0,27.0,102,64,374,25,24,71
AS,25/04/2020,22.0,1318.0,113.0,9.0,73,20,472,21,1,40
CB,25/04/2020,59.0,778.0,68.0,5.0,97,47,213,10,4,16
CE,25/04/2020,1.0,4.0,3.0,0.0,60,1,6,1,0,54
CL,25/04/2020,164.0,6820.0,451.0,30.0,274,68,833,64,3,99
CM,25/04/2020,212.0,7790.0,504.0,53.0,342,112,627,61,15,22
CN,25/04/2020,26.0,806.0,153.0,4.0,62,14,74,18,3,50
CT,25/04/2020,673.0,21853.0,2340.0,81.0,706,123,3812,243,13,453
EX,25/04/2020,78.0,1253.0,93.0,11.0,76,60,227,14,5,4
GA,25/04/2020,97.0,2378.0,115.0,12.0,125,37,357,30,6,105
IB,25/04/2020,22.0,929.0,156.0,7.0,101,15,133,10,6,80
MC,25/04/2020,8.0,590.0,92.0,2.0,91,2,37,14,1,13
MD,25/04/2020,558.0,8549.0,978.0,124.0,1156,328,2657,105,50,691
ML,25/04/2020,1.0,32.0,2.0,0.0,49,1,12,1,0,45
NC,25/04/2020,70.0,1694.0,125.0,37.0,123,15,248,4,35,25
PV,25/04/2020,226.0,5197.0,453.0,30.0,443,137,1229,80,12,218
RI,25/04/2020,41.0,1235.0,78.0,6.0,131,1,145,6,2,93
VC,25/04/2020,70.0,4398.0,611.0,28.0,414,24,615,43,14,204
