CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
ML,24/04/2020,0.0,34.0,2.0,0.0,24,1,10,1,0,8
NC,24/04/2020,38.0,1681.0,127.0,10.0,171,8,256,2,2,14
PV,24/04/2020,153.0,5986.0,491.0,25.0,356,9,389,34,6,126
RI,24/04/2020,23.0,1305.0,80.0,6.0,109,8,55,3,2,74
VC,24/04/2020,67.0,4740.0,627.0,19.0,319,60,238,26,6,95
AN,25/04/2020,132.0,5336.0,629.0,26.0,238,64,411,87,12,208
AR,25/04/2020,70.0,2174.0,240.0,14.0,240,37,221,17,11,209
AS,25/04/2020,25.0,1520.0,122.0,6.0,54,23,270,12,4,21
CB,25/04/2020,20.0,856.0,70.0,3.0,112,8,135,8,2,31
CE,25/04/2020,0.0,8.0,3.0,0.0,39,0,2,1,0,33
CL,25/04/2020,222.0,7159.0,498.0,31.0,206,10,494,17,4,31
CM,25/04/2020,162.0,8007.0,527.0,61.0,289,62,410,38,23,31
CN,25/04/2020,13.0,837.0,151.0,1.0,101,1,43,20,0,89
CT,25/04/2020,1008.0,22879.0,2424.0,82.0,642,458,2786,159,14,389
EX,25/04/2020,22.0,1322.0,104.0,7.0,115,4,158,3,1,43
GA,25/04/2020,147.0,2557.0,102.0,8.0,96,87,178,17,2,76
IB,25/04/2020,17.0,978.0,163.0,5.0,57,10,84,3,4,36
MC,25/04/2020,7.0,616.0,93.0,3.0,79,1,11,13,2,1
MD,25/04/2020,571.0,7728.0,972.0,116.0,903,341,1836,99,42,438
ML,25/04/2020,0.0,34.0,2.0,0.0,46,2,10,1,0,42
NC,25/04/2020,45.0,1655.0,127.0,11.0,164,40,287,2,9,66
PV,25/04/2020,153.0,5992.0,492.0,24.0,307,64,434,41,6,354
RI,25/04/2020,27.0,1299.0,80.0,6.0,105,13,81,4,2,67
VC,25/04/2020,59.0,4715.0,617.0,19.0,247,35,298,37,5,37
AN,26/04/2020,110.0,5337.0,629.0,18.0,220,34,430,91,6,71
AR,26/04/2020,78.0,2168.0,242.0,14.0,230,48,235,15,0,180
AS,26/04/2020,26.0,1513.0,121.0,5.0,58,24,301,16,1,48
CB,26/04/2020,20.0,854.0,68.0,4.0,101,1,141,10,1,13
CE,26/04/2020,0.0,8.0,3.0,0.0,44,0,2,1,0,41
CL,26/04/2020,209.0,7161.0,476.0,31.0,198,27,542,42,7,134
CM,26/04/2020,157.0,8009.0,529.0,59.0,343,102,435,50,24,257
CN,26/04/2020,16.0,837.0,150.0,2.0,50,5,44,21,2,50
CT,26/04/2020,1128.0,22959.0,2425.0,117.0,763,184,2840,299,16,128
EX,26/04/2020,22.0,1322.0,104.0,7.0,193,9,168,3,1,123
GA,26/04/2020,156.0,2566.0,105.0,7.0,69,94,180,22,4,56
IB,26/04/2020,19.0,982.0,162.0,4.0,61,14,80,4,0,48
MC,26/04/2020,7.0,616.0,93.0,3.0,92,7,11,13,2,22
MD,26/04/2020,626.0,9022.0,1178.0,156.0,936,494,30450,2131,92,738
ML,26/04/2020,0.0,31.0,2.0,0.0,16,0,13,1,0,10
NC,26/04/2020,43.0,1673.0,127.0,11.0,192,22,269,3,10,109
PV,26/04/2020,101.0,5989.0,492.0,22.0,287,43,468,46,11,49
RI,26/04/2020,24.0,1303.0,79.0,7.0,90,7,89,6,2,78
VC,26/04/2020,53.0,4648.0,596.0,15.0,244,33,384,60,12,170
AN,27/04/2020,110.0,5337.0,629.0,18.0,259,58,455,92,7,110
AR,27/04/2020,74.0,2168.0,242.0,15.0,224,55,257,16,6,153
AS,27/04/2020,23.0,1454.0,122.0,5.0,55,15,389,15,3,34
CB,27/04/2020,36.0,856.0,67.0,4.0,104,25,144,11,2,55
CE,27/04/2020,0.0,8.0,3.0,0.0,41,0,2,1,0,38
CL,27/04/2020,214.0,7161.0,476.0,30.0,207,29,616,46,10,156
CM,27/04/2020,168.0,8009.0,522.0,59.0,275,126,455,62,28,251
CN,27/04/2020,13.0,837.0,152.0,1.0,77,4,63,22,1,49
CT,27/04/2020,864.0,22973.0,2428.0,94.0,891,461,3257,322,15,469
EX,27/04/2020,10.0,1329.0,104.0,7.0,122,8,176,3,2,41
GA,27/04/2020,149.0,2559.0,102.0,8.0,84,59,199,29,1,59
IB,27/04/2020,17.0,976.0,162.0,5.0,33,6,98,4,3,3
MC,27/04/2020,8.0,616.0,93.0,3.0,105,7,13,13,1,18
MD,27/04/2020,626.0,9017.0,1177.0,156.0,1002,46,30617,2161,94,726
ML,27/04/2020,0.0,32.0,2.0,0.0,37,4,12,1,0,32
NC,27/04/2020,42.0,1672.0,126.0,12.0,170,16,273,4,12,110
PV,27/04/2020,87.0,5990.0,492.0,20.0,282,36,492,47,6,148
RI,27/04/2020,24.0,1306.0,80.0,6.0,81,19,94,7,0,66
VC,27/04/2020,51.0,4408.0,593.0,15.0,239,27,638,66,4,133
AN,28/04/2020,132.0,5342.0,629.0,23.0,259,50,489,93,3,26
AR,28/04/2020,74.0,2168.0,240.0,14.0,234,36,286,18,13,126
AS,28/04/2020,23.0,1446.0,122.0,8.0,72,6,440,15,3,43
CB,28/04/2020,20.0,854.0,67.0,4.0,97,11,152,12,1,15
CE,28/04/2020,0.0,8.0,3.0,0.0,45,1,2,1,0,41
CL,28/04/2020,208.0,7145.0,497.0,31.0,168,107,709,27,5,43
CM,28/04/2020,155.0,8011.0,529.0,59.0,293,76,512,59,19,217
CN,28/04/2020,13.0,837.0,151.0,1.0,90,2,69,24,0,58
CT,28/04/2020,882.0,23030.0,2431.0,109.0,990,386,3516,337,12,249
EX,28/04/2020,20.0,1329.0,104.0,6.0,183,7,197,3,1,119
GA,28/04/2020,202.0,1928.0,136.0,11.0,105,202,808,172,124,3447
IB,28/04/2020,18.0,977.0,161.0,5.0,24,9,102,5,1,6
MC,28/04/2020,7.0,616.0,93.0,3.0,81,2,19,13,3,41
MD,28/04/2020,626.0,9026.0,1193.0,157.0,1011,160,30824,2162,100,538
ML,28/04/2020,0.0,31.0,2.0,0.0,22,0,13,1,0,19
NC,28/04/2020,40.0,1668.0,124.0,10.0,180,5,283,6,6,76
PV,28/04/2020,153.0,5984.0,492.0,24.0,313,98,538,48,5,187
RI,28/04/2020,23.0,1306.0,81.0,6.0,53,10,107,6,2,26
VC,28/04/2020,66.0,4188.0,589.0,16.0,316,34,884,73,2,140
