CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CM,03/05/2020,61.0,8570.0,592.0,31.0,323,28,128,14,6,301
CN,03/05/2020,3.0,907.0,174.0,1.0,69,1,12,1,0,53
CT,03/05/2020,380.0,26557.0,2755.0,93.0,542,248,764,92,58,1024
EX,03/05/2020,25.0,1539.0,107.0,6.0,169,20,79,1,6,151
GA,03/05/2020,122.0,2722.0,259.0,16.0,441,78,60,56,10,282
IB,03/05/2020,7.0,1081.0,164.0,3.0,140,7,21,3,3,130
MC,03/05/2020,5.0,636.0,108.0,1.0,94,5,9,2,1,77
MD,03/05/2020,277.0,40099.0,3351.0,50.0,951,168,642,80,6,847
ML,03/05/2020,1.0,44.0,3.0,0.0,79,1,0,0,0,76
NC,03/05/2020,27.0,1972.0,128.0,6.0,162,11,18,5,2,79
PV,03/05/2020,86.0,6578.0,542.0,15.0,473,72,141,12,3,342
RI,03/05/2020,13.0,1366.0,84.0,3.0,128,4,83,4,3,113
VC,03/05/2020,21.0,4962.0,668.0,8.0,318,21,242,32,3,259
AN,04/05/2020,73.0,5632.0,725.0,21.0,630,57,351,13,17,421
AR,04/05/2020,29.0,2336.0,237.0,8.0,217,10,203,23,0,137
AS,04/05/2020,7.0,1925.0,129.0,3.0,65,6,121,13,3,46
CB,04/05/2020,15.0,1007.0,76.0,1.0,114,14,8,3,0,66
CE,04/05/2020,0.0,10.0,4.0,0.0,47,0,0,0,0,44
CL,04/05/2020,164.0,7935.0,514.0,19.0,211,69,218,23,5,176
CM,04/05/2020,61.0,8570.0,592.0,31.0,298,31,155,17,5,268
CN,04/05/2020,3.0,908.0,174.0,1.0,64,3,12,2,0,40
CT,04/05/2020,380.0,26601.0,2752.0,80.0,517,25,1144,104,30,138
EX,04/05/2020,22.0,1539.0,108.0,6.0,154,19,90,0,4,98
GA,04/05/2020,113.0,2722.0,279.0,16.0,664,73,70,38,12,337
IB,04/05/2020,7.0,1081.0,164.0,4.0,36,5,29,4,3,23
MC,04/05/2020,3.0,636.0,108.0,1.0,105,1,14,3,1,1
MD,04/05/2020,277.0,40099.0,3352.0,55.0,986,33,752,90,11,792
ML,04/05/2020,1.0,44.0,3.0,0.0,70,1,0,0,0,70
NC,04/05/2020,28.0,1972.0,128.0,6.0,125,10,23,6,1,57
PV,04/05/2020,86.0,6578.0,539.0,15.0,418,73,158,17,3,322
RI,04/05/2020,13.0,1336.0,83.0,2.0,125,7,116,7,1,92
VC,04/05/2020,32.0,4963.0,667.0,14.0,333,32,251,34,4,184
AN,05/05/2020,72.0,5642.0,725.0,20.0,645,46,370,15,6,196
AR,05/05/2020,33.0,2348.0,235.0,8.0,108,9,204,25,10,22
AS,05/05/2020,7.0,1925.0,127.0,2.0,64,4,156,15,1,47
CB,05/05/2020,15.0,1007.0,76.0,1.0,123,9,11,3,0,85
CE,05/05/2020,0.0,10.0,4.0,0.0,48,8,0,0,0,43
CL,05/05/2020,163.0,7941.0,529.0,18.0,219,72,305,9,3,118
CM,05/05/2020,63.0,8567.0,592.0,34.0,298,1,198,20,3,260
CN,05/05/2020,4.0,879.0,172.0,1.0,54,4,41,4,0,21
CT,05/05/2020,483.0,26610.0,2756.0,80.0,558,330,1475,115,5,230
EX,05/05/2020,22.0,1539.0,108.0,6.0,150,9,111,0,5,107
GA,05/05/2020,117.0,2722.0,261.0,16.0,757,71,89,58,7,516
IB,05/05/2020,7.0,1081.0,164.0,3.0,168,4,41,4,2,154
MC,05/05/2020,4.0,637.0,108.0,1.0,80,2,13,3,1,4
MD,05/05/2020,323.0,40105.0,3356.0,55.0,990,28,926,109,9,661
ML,05/05/2020,1.0,44.0,3.0,0.0,61,1,0,0,0,58
NC,05/05/2020,28.0,1972.0,128.0,6.0,134,2,33,7,1,68
PV,05/05/2020,92.0,6578.0,542.0,19.0,495,49,203,17,8,3
RI,05/05/2020,14.0,1270.0,83.0,2.0,113,1,188,8,1,62
VC,05/05/2020,37.0,4962.0,666.0,12.0,323,0,263,35,0,231
AN,06/05/2020,68.0,5639.0,725.0,20.0,654,36,388,17,7,257
AR,06/05/2020,35.0,2339.0,229.0,8.0,249,8,225,33,4,159
AS,06/05/2020,9.0,1923.0,126.0,3.0,61,9,194,17,2,43
CB,06/05/2020,16.0,1007.0,76.0,1.0,130,9,13,3,0,68
CE,06/05/2020,0.0,10.0,4.0,0.0,51,0,0,0,0,51
CL,06/05/2020,156.0,7941.0,529.0,18.0,228,51,359,12,1,115
CM,06/05/2020,63.0,8570.0,592.0,31.0,295,23,226,21,1,262
CN,06/05/2020,4.0,851.0,172.0,1.0,50,0,70,4,0,15
CT,06/05/2020,378.0,26610.0,2751.0,81.0,562,112,1638,140,32,212
EX,06/05/2020,23.0,1553.0,108.0,5.0,142,11,111,0,1,66
GA,06/05/2020,110.0,2722.0,240.0,16.0,459,73,111,80,12,302
IB,06/05/2020,7.0,1083.0,163.0,4.0,40,1,49,5,2,16
MC,06/05/2020,3.0,636.0,108.0,1.0,80,0,16,3,0,18
MD,06/05/2020,323.0,40139.0,3357.0,55.0,992,79,1020,128,17,653
ML,06/05/2020,1.0,44.0,3.0,0.0,41,1,0,0,0,37
NC,06/05/2020,29.0,1916.0,128.0,8.0,122,12,99,7,4,18
PV,06/05/2020,91.0,6579.0,542.0,15.0,630,58,218,19,4,309
RI,06/05/2020,14.0,1270.0,83.0,2.0,101,8,193,8,1,40
VC,06/05/2020,67.0,4966.0,666.0,16.0,393,12,286,38,4,130
AN,07/05/2020,67.0,5639.0,725.0,20.0,619,48,399,17,13,260
AR,07/05/2020,32.0,2331.0,229.0,9.0,105,16,247,34,6,32
AS,07/05/2020,6.0,1925.0,126.0,2.0,58,4,216,18,2,46
CB,07/05/2020,15.0,1007.0,76.0,1.0,136,3,15,3,0,108
CE,07/05/2020,0.0,10.0,4.0,0.0,48,0,1,0,0,44
CL,07/05/2020,166.0,7935.0,528.0,19.0,232,75,422,15,7,150
CM,07/05/2020,70.0,8566.0,592.0,33.0,295,17,262,25,3,209
CN,07/05/2020,13.0,856.0,170.0,2.0,59,8,71,6,2,1
CT,07/05/2020,457.0,26491.0,2748.0,80.0,697,86,2117,201,3,264
EX,07/05/2020,22.0,1543.0,108.0,5.0,137,1,135,1,0,90
GA,07/05/2020,99.0,2722.0,252.0,16.0,446,49,135,69,14,267
IB,07/05/2020,10.0,1083.0,163.0,4.0,162,4,52,5,3,133
MC,07/05/2020,4.0,636.0,108.0,1.0,97,1,23,5,1,38
MD,07/05/2020,315.0,40105.0,3353.0,55.0,983,135,1199,140,7,678
ML,07/05/2020,1.0,44.0,3.0,0.0,9,1,0,0,0,9
NC,07/05/2020,30.0,1875.0,128.0,7.0,131,7,140,7,3,36
PV,07/05/2020,92.0,6582.0,538.0,18.0,569,32,236,28,11,99
RI,07/05/2020,17.0,1266.0,83.0,2.0,87,11,203,8,2,18
VC,07/05/2020,34.0,4962.0,667.0,12.0,416,7,325,39,6,245
