CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CN,26/04/2020,19.0,852.0,164.0,4.0,84,8,29,7,4,84
CT,26/04/2020,1156.0,23694.0,2499.0,94.0,744,212,2105,225,39,147
EX,26/04/2020,10.0,1354.0,106.0,5.0,223,3,136,1,1,153
GA,26/04/2020,140.0,2605.0,95.0,8.0,88,78,141,12,3,75
IB,26/04/2020,15.0,1023.0,165.0,4.0,87,10,39,1,0,74
MC,26/04/2020,8.0,624.0,97.0,2.0,35,8,3,9,1,35
MD,26/04/2020,515.0,9219.0,1149.0,147.0,1047,383,30253,2160,83,849
ML,26/04/2020,1.0,26.0,2.0,0.0,5,1,18,1,0,1
NC,26/04/2020,23.0,1843.0,128.0,9.0,217,2,99,2,8,134
PV,26/04/2020,118.0,6102.0,503.0,27.0,433,60,355,35,16,195
RI,26/04/2020,40.0,1325.0,79.0,5.0,79,9,67,6,0,67
VC,26/04/2020,72.0,4641.0,570.0,16.0,348,52,391,86,13,274
AN,27/04/2020,121.0,5617.0,638.0,19.0,276,69,175,83,8,127
AR,27/04/2020,57.0,2276.0,241.0,15.0,296,38,149,17,6,225
AS,27/04/2020,9.0,1583.0,128.0,9.0,68,1,260,9,1,47
CB,27/04/2020,34.0,738.0,66.0,4.0,177,23,262,12,2,128
CE,27/04/2020,0.0,10.0,3.0,0.0,43,0,0,1,0,40
CL,27/04/2020,299.0,7164.0,489.0,28.0,231,114,613,33,8,180
CM,27/04/2020,196.0,8303.0,532.0,59.0,310,154,161,52,28,286
CN,27/04/2020,19.0,770.0,154.0,4.0,113,10,130,20,2,85
CT,27/04/2020,937.0,23646.0,2497.0,67.0,791,534,2584,253,42,369
EX,27/04/2020,11.0,1367.0,106.0,4.0,205,9,138,1,1,124
GA,27/04/2020,139.0,2623.0,92.0,8.0,97,49,135,19,1,72
IB,27/04/2020,13.0,1020.0,166.0,4.0,25,2,54,0,2,5
MC,27/04/2020,8.0,624.0,97.0,2.0,58,7,5,9,0,65
MD,27/04/2020,515.0,9206.0,1149.0,146.0,1094,65,30428,2189,84,818
ML,27/04/2020,1.0,26.0,2.0,0.0,6,3,18,1,0,1
NC,27/04/2020,25.0,1803.0,127.0,11.0,194,1,142,3,11,134
PV,27/04/2020,112.0,6102.0,503.0,24.0,441,61,380,36,10,307
RI,27/04/2020,33.0,1327.0,81.0,5.0,82,28,73,6,1,67
VC,27/04/2020,57.0,4696.0,563.0,16.0,376,33,350,96,5,270
AN,28/04/2020,129.0,5612.0,638.0,22.0,262,47,219,84,2,29
AR,28/04/2020,55.0,2282.0,241.0,16.0,303,17,172,17,15,195
AS,28/04/2020,10.0,1580.0,127.0,9.0,76,7,306,10,4,47
CB,28/04/2020,28.0,735.0,65.0,5.0,159,3,271,14,2,77
CE,28/04/2020,0.0,10.0,3.0,0.0,36,1,0,1,0,32
CL,28/04/2020,293.0,7122.0,508.0,29.0,209,192,732,16,3,84
CM,28/04/2020,200.0,8303.0,546.0,60.0,279,121,220,42,20,203
CN,28/04/2020,18.0,760.0,154.0,4.0,106,3,146,21,3,74
CT,28/04/2020,939.0,23551.0,2510.0,73.0,825,443,2995,258,24,84
EX,28/04/2020,7.0,1345.0,106.0,4.0,216,6,181,1,3,152
GA,28/04/2020,218.0,1979.0,129.0,10.0,108,218,757,179,125,3444
IB,28/04/2020,15.0,1024.0,166.0,4.0,92,6,55,0,0,62
MC,28/04/2020,7.0,624.0,97.0,2.0,51,2,11,9,2,11
MD,28/04/2020,463.0,9318.0,1154.0,146.0,1090,3,30532,2201,89,617
ML,28/04/2020,2.0,26.0,2.0,0.0,10,2,18,1,0,7
NC,28/04/2020,20.0,1769.0,125.0,9.0,212,15,182,5,7,108
PV,28/04/2020,134.0,6099.0,504.0,32.0,489,79,423,36,13,11
RI,28/04/2020,37.0,1328.0,82.0,5.0,81,24,85,5,1,54
VC,28/04/2020,64.0,4705.0,553.0,18.0,545,32,367,109,0,369
AN,29/04/2020,129.0,5612.0,637.0,25.0,267,89,261,84,6,171
AR,29/04/2020,55.0,2282.0,241.0,17.0,274,6,195,17,14,172
AS,29/04/2020,11.0,1581.0,128.0,9.0,64,6,334,9,2,38
CB,29/04/2020,27.0,728.0,65.0,5.0,166,0,279,14,5,55
CE,29/04/2020,0.0,10.0,3.0,0.0,44,0,0,1,0,32
CL,29/04/2020,293.0,7106.0,502.0,29.0,271,98,851,26,13,150
CM,29/04/2020,191.0,8303.0,539.0,60.0,329,144,264,53,33,199
CN,29/04/2020,18.0,759.0,154.0,4.0,99,15,150,21,3,75
CT,29/04/2020,944.0,23515.0,2499.0,70.0,775,682,3248,285,0,220
EX,29/04/2020,10.0,1375.0,106.0,4.0,222,11,175,2,2,132
GA,29/04/2020,221.0,1979.0,111.0,10.0,94,199,768,199,10,86
IB,29/04/2020,15.0,1022.0,166.0,4.0,33,11,60,1,1,10
MC,29/04/2020,8.0,624.0,97.0,2.0,32,2,13,11,2,17
MD,29/04/2020,463.0,9309.0,1148.0,147.0,1077,124,30767,2229,76,684
ML,29/04/2020,2.0,26.0,2.0,0.0,64,2,18,1,0,63
NC,29/04/2020,29.0,1767.0,124.0,12.0,210,8,198,8,9,179
PV,29/04/2020,123.0,6099.0,504.0,32.0,527,41,462,37,10,65
RI,29/04/2020,40.0,1316.0,81.0,7.0,82,32,108,7,5,14
VC,29/04/2020,70.0,4446.0,550.0,22.0,565,25,650,113,4,278
AN,30/04/2020,138.0,4943.0,638.0,25.0,306,25,992,91,6,318
AR,30/04/2020,58.0,2219.0,240.0,14.0,279,33,275,20,4,188
AS,30/04/2020,10.0,1587.0,127.0,9.0,89,5,351,13,9,64
CB,30/04/2020,34.0,727.0,65.0,5.0,190,23,282,14,4,164
CE,30/04/2020,0.0,10.0,3.0,0.0,52,0,0,1,0,40
CL,30/04/2020,293.0,7077.0,501.0,29.0,226,185,933,30,11,109
CM,30/04/2020,191.0,8303.0,539.0,60.0,334,113,315,57,25,231
CN,30/04/2020,18.0,759.0,149.0,4.0,98,17,155,26,3,78
CT,30/04/2020,980.0,23499.0,2496.0,71.0,842,589,3433,299,15,817
EX,30/04/2020,12.0,1339.0,106.0,5.0,232,14,226,2,0,159
GA,30/04/2020,225.0,1978.0,111.0,10.0,103,74,781,202,2,140
IB,30/04/2020,17.0,1024.0,166.0,4.0,53,6,66,1,1,27
MC,30/04/2020,8.0,624.0,97.0,2.0,37,6,14,12,0,10
MD,30/04/2020,463.0,9318.0,1154.0,147.0,1065,203,30975,2238,101,618
ML,30/04/2020,2.0,26.0,2.0,0.0,119,1,18,1,0,119
NC,30/04/2020,19.0,1777.0,124.0,11.0,214,14,200,8,4,142
PV,30/04/2020,123.0,6099.0,504.0,32.0,522,0,508,40,16,78
RI,30/04/2020,40.0,1314.0,80.0,6.0,83,22,119,8,5,22
VC,30/04/2020,80.0,4436.0,547.0,18.0,455,64,690,147,9,263
