CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,26/04/2020,58.1692,64.0565,77.4978,79.5485,40.6721,107.0,5162.0,594.0,32.0,370.0
AN,27/04/2020,88.4975,66.2998,88.4699,37.1203,93.6601,15.0,2042.0,203.0,8.0,18.0
AN,28/04/2020,0.0,62.2874,89.2437,174.3443,27.2838,48.0,1370.0,27.0,172.0,8.0
AN,29/04/2020,130.6564,65.2836,81.0471,0.0,122.5904,99.0,807.0,71.0,6.0,85.0
AN,30/04/2020,0.0,61.6545,84.7039,207.0144,34.833,13.0,741.0,72.0,204.0,17.0
AN,01/05/2020,171.1456,65.1114,83.2119,0.0,122.272,149.0,825.0,6.0,5.0,43.0
AN,02/05/2020,0.0,60.8826,79.4459,215.3259,34.4551,471.0,7927.0,424.0,174.0,346.0
AR,26/04/2020,56.7976,66.9527,49.6784,64.2789,70.2175,627.0,6383.0,258.0,29.0,134.0
AR,27/04/2020,39.132,66.7835,0.0,65.2673,68.8088,810.0,20487.0,2252.0,100.0,413.0
AR,28/04/2020,0.0,69.4544,0.992,63.6253,71.5114,0.0,60.0,4.0,63.0,60.0
AR,29/04/2020,0.0,60.5936,14.1877,64.2986,69.6877,191.0,4464.0,611.0,37.0,273.0
AR,30/04/2020,2.6857,79.5946,7.7873,62.9223,71.5334,2.0,1107.0,100.0,45.0,37.0
AR,01/05/2020,76.6265,0.0,21.0044,63.1421,70.1122,89.0,2494.0,102.0,52.0,15.0
AR,02/05/2020,89.3794,139.185,38.6242,62.1463,71.4082,804.0,9514.0,1168.0,91.0,987.0
AS,26/04/2020,65.0812,75.0456,46.6714,49.1565,103.9659,64.0,32.0,43.0,49.0,100.0
AS,27/04/2020,65.2665,76.7602,121.2388,84.9538,148.2574,49.0,499.0,24.0,82.0,145.0
AS,28/04/2020,64.6386,88.0049,0.0,0.0,150.3464,38.0,1664.0,124.0,9.0,113.0
AS,29/04/2020,64.378,75.9617,121.8664,74.4805,117.3472,125.0,5788.0,357.0,20.0,268.0
AS,30/04/2020,63.6884,35.3932,61.5196,0.0,16.0445,19.0,1172.0,14.0,11.0,53.0
AS,01/05/2020,63.0879,12.784,107.281,52.3149,0.0,16.0,5286.0,568.0,24.0,156.0
AS,02/05/2020,62.1909,0.0,0.0,0.0,0.0,16.0,2151.0,240.0,19.0,34.0
IB,26/04/2020,49.7332,59.9087,88.3959,54.339,107.4342,29.0,1415.0,30.0,48.0,84.0
IB,27/04/2020,35.533,34.3584,74.9175,43.7401,142.2637,4.0,871.0,78.0,40.0,122.0
IB,28/04/2020,71.6471,0.0,101.9781,50.3512,141.9338,50.0,811.0,58.0,46.0,84.0
IB,29/04/2020,4.1467,0.0,83.7501,55.898,58.4663,35.0,903.0,5.0,48.0,10.0
IB,30/04/2020,69.8513,0.0,107.7811,71.7179,64.763,777.0,8018.0,404.0,15.0,158.0
IB,01/05/2020,0.0,14.4469,96.6908,106.8839,117.4279,523.0,6504.0,201.0,77.0,82.0
IB,02/05/2020,63.6779,14.2404,100.851,101.6564,142.2679,899.0,21228.0,2205.0,33.0,684.0
CN,26/04/2020,66.2493,61.2826,75.5007,51.1308,77.3915,66.0,52.0,71.0,51.0,74.0
CN,27/04/2020,68.1137,39.2024,50.8715,35.7811,86.075,68.0,4566.0,582.0,8.0,236.0
CN,28/04/2020,66.4081,7.0206,0.0,82.0736,82.3437,9.0,1205.0,107.0,69.0,24.0
CN,29/04/2020,73.3559,0.0,0.0,141.3982,65.1448,67.0,2535.0,117.0,131.0,8.0
CN,30/04/2020,57.9536,0.0,96.5785,19.9919,48.2763,777.0,9141.0,1058.0,111.0,897.0
CN,01/05/2020,85.9915,44.4023,86.8474,50.4731,33.1984,84.0,0.0,83.0,50.0,30.0
CN,02/05/2020,7.0256,62.3302,3.8836,26.0122,0.0,1.0,523.0,96.0,25.0,29.0
CB,26/04/2020,58.2837,68.2545,91.9329,60.7848,23.4826,27.0,1713.0,33.0,17.0,24.0
CB,27/04/2020,63.7144,75.4762,64.6604,55.294,151.5803,137.0,5864.0,420.0,19.0,180.0
CB,28/04/2020,49.4012,93.2751,27.8643,52.2695,13.9473,41.0,1133.0,49.0,47.0,62.0
CB,29/04/2020,82.6969,101.6086,28.6554,52.8596,0.0,18.0,5240.0,649.0,25.0,158.0
CB,30/04/2020,51.8275,93.84899999999999,24.1903,52.9788,0.0,11.0,2087.0,219.0,13.0,0.0
CB,01/05/2020,121.491,37.0974,27.5929,53.3066,0.7102,99.0,1483.0,92.0,40.0,30.0
CB,02/05/2020,50.2348,0.0,40.0483,53.7062,86.8212,6.0,937.0,117.0,39.0,66.0
CM,26/04/2020,61.5635,24.4177,71.6271,62.1237,58.7438,35.0,798.0,89.0,58.0,3.0
CM,27/04/2020,62.1195,44.8445,59.5344,61.3107,59.7095,44.0,867.0,19.0,56.0,35.0
CM,28/04/2020,60.4187,6.8813,79.9354,61.7627,69.0554,292.0,8087.0,435.0,0.0,169.0
CM,29/04/2020,60.8105,0.0,22.0816,60.1773,44.266000000000005,330.0,6831.0,473.0,32.0,135.0
CM,30/04/2020,59.7278,0.0,88.3628,62.0816,72.5789,1568.0,22013.0,2261.0,65.0,416.0
CM,01/05/2020,60.0217,30.7869,19.2965,57.1807,61.50899999999999,58.0,21.0,15.0,57.0,52.0
CM,02/05/2020,59.1848,0.0,88.3874,64.3126,70.445,39.0,4708.0,548.0,21.0,212.0
CL,26/04/2020,83.9522,60.0636,31.6333,0.0,72.3964,76.0,1180.0,76.0,8.0,43.0
CL,27/04/2020,88.4266,69.1021,55.9472,88.6326,84.1265,17.0,2485.0,60.0,74.0,33.0
CL,28/04/2020,29.287,57.6441,33.2802,0.0,103.2536,776.0,8540.0,1061.0,125.0,936.0
CL,29/04/2020,0.0,73.0318,73.1155,160.9773,96.2313,0.0,29.0,70.0,160.0,96.0
CL,30/04/2020,0.0,57.9246,22.3536,2.1713,112.0868,6.0,554.0,80.0,1.0,19.0
CL,01/05/2020,23.1431,76.2684,47.7341,160.0254,93.6435,23.0,1753.0,80.0,144.0,31.0
CL,02/05/2020,121.7086,59.0517,14.8813,6.2513,111.5724,29.0,5971.0,476.0,22.0,301.0
CT,26/04/2020,13.1342,49.3809,57.413999999999994,70.5522,54.6575,23.0,1200.0,21.0,60.0,6.0
CT,27/04/2020,144.4489,67.7698,97.3469,73.077,84.5078,20.0,5357.0,590.0,47.0,84.0
CT,28/04/2020,0.0,36.9716,30.6485,71.2641,62.2692,57.0,2180.0,216.0,53.0,8.0
CT,29/04/2020,142.8941,65.1597,137.9013,70.124,100.8336,130.0,1506.0,17.0,61.0,79.0
CT,30/04/2020,0.0,30.2112,0.0,70.3174,40.5931,16.0,925.0,160.0,63.0,5.0
CT,01/05/2020,144.7823,79.5662,156.8605,70.7594,124.5996,132.0,746.0,6.0,66.0,120.0
CT,02/05/2020,0.0,42.2602,0.0,70.8098,78.2318,0.0,882.0,78.0,66.0,2.0
CE,26/04/2020,21.7107,73.9068,65.1307,52.6135,54.4182,21.0,8064.0,453.0,2.0,71.0
CE,27/04/2020,38.9579,75.5271,64.7847,0.66252,4.8949,38.0,6906.0,434.0,29.0,155.0
CE,28/04/2020,0.0,73.9019,65.2003,22.5391,0.0,505.0,22162.0,2330.0,32.0,416.0
CE,29/04/2020,6.792000000000001,75.2276,65.3664,57.2862,0.0,6.0,66.0,61.0,57.0,6.0
CE,30/04/2020,0.0,73.9993,65.1816,39.6796,62.1027,73.0,4708.0,578.0,16.0,179.0
CE,01/05/2020,0.0,75.0342,65.1101,0.0,155.1498,10.0,1203.0,42.0,4.0,124.0
CE,02/05/2020,0.0,74.0973,65.1958,28.8908,83.6575,101.0,2516.0,47.0,16.0,54.0
VC,26/04/2020,38.2283,57.3953,79.8951,83.0593,80.7102,446.0,8234.0,1044.0,24.0,758.0
VC,27/04/2020,51.0211,48.0557,69.1255,102.59100000000001,75.422,51.0,4.0,66.0,102.0,61.0
VC,28/04/2020,74.9548,27.0982,79.6509,102.1123,82.0004,66.0,585.0,23.0,101.0,68.0
VC,29/04/2020,58.9792,1.6212,75.2949,67.8398,80.9663,6.0,1842.0,52.0,52.0,42.0
VC,30/04/2020,34.5165,33.2862,79.9378,0.0,81.6042,144.0,6053.0,420.0,42.0,335.0
VC,01/05/2020,82.6884,0.0,79.1867,0.0,81.5119,29.0,1268.0,0.0,5.0,42.0
VC,02/05/2020,144.3854,46.6566,79.9646,0.0,81.5513,50.0,5427.0,611.0,20.0,32.0
EX,26/04/2020,60.0794,73.6819,65.3192,41.3586,64.0398,14.0,2171.0,183.0,23.0,61.0
EX,27/04/2020,59.4435,71.9098,66.4534,0.0,64.4157,50.0,1528.0,56.0,4.0,61.0
EX,28/04/2020,62.0389,68.0695,65.6541,0.0,63.9567,53.0,895.0,96.0,2.0,51.0
EX,29/04/2020,64.0844,65.2695,66.9398,0.0,64.0987,44.0,761.0,97.0,0.0,40.0
EX,30/04/2020,62.4613,67.9181,66.0352,23.6953,63.963,38.0,867.0,12.0,18.0,47.0
EX,01/05/2020,60.8312,74.6682,67.4949,73.8853,64.0153,77.0,8099.0,464.0,15.0,151.0
EX,02/05/2020,61.4346,70.5785,66.5038,164.0634,63.9726,76.0,7010.0,435.0,129.0,41.0
GA,26/04/2020,53.2565,80.3964,36.296,66.4763,87.7385,1175.0,22295.0,2373.0,10.0,156.0
GA,27/04/2020,36.0195,19.5118,30.9248,66.0071,100.0843,36.0,10.0,26.0,66.0,85.0
GA,28/04/2020,41.016999999999996,168.9252,0.0,63.6827,96.1622,10.0,4659.0,646.0,49.0,14.0
GA,29/04/2020,36.6229,0.0,0.0,59.1777,83.9961,17.0,1306.0,107.0,54.0,8.0
GA,30/04/2020,34.5911,210.6382,0.0,54.547,91.1835,80.0,2399.0,108.0,48.0,79.0
GA,01/05/2020,26.6382,0.0,76.0363,47.1005,95.4373,180.0,8191.0,1035.0,65.0,354.0
GA,02/05/2020,38.9771,199.6114,0.0,33.5566,92.6505,38.0,155.0,3.0,33.0,90.0
MD,26/04/2020,73.7222,16.0386,76.2109,31.0163,64.3331,71.0,596.0,27.0,30.0,54.0
MD,27/04/2020,95.9626,185.153,63.336000000000006,0.0,60.6335,59.0,1671.0,65.0,16.0,71.0
MD,28/04/2020,92.2824,0.0,83.6606,62.9674,55.7186,34.0,6109.0,418.0,43.0,97.0
MD,29/04/2020,98.5282,74.7968,37.3887,93.3277,40.086,70.0,1208.0,42.0,85.0,23.0
MD,30/04/2020,99.29299999999999,33.6844,81.6382,0.0,26.0605,9.0,5476.0,611.0,4.0,156.0
