CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,18/04/2020,67.289,54.6244,64.9332,56.6141,41.1208,27,5419,626,36,72
AR,18/04/2020,56.5469,24.6302,59.006,56.9356,71.877,10,2220,189,38,68
AS,18/04/2020,15.8389,46.4393,69.4758,60.9666,67.0606,6,1553,53,56,64
CB,18/04/2020,63.4592,164.6281,50.5506,49.8199,50.9347,39,770,28,44,34
CE,18/04/2020,37.9785,39.6489,49.441,74.2607,73.1387,37,30,45,74,58
CL,18/04/2020,45.913000000000004,30.198,5.1385,0.0,36.7815,92,7050,496,35,68
CM,18/04/2020,57.2528,43.5914,35.3505,13.0413,35.9728,80,8130,496,45,180
CN,18/04/2020,54.4519,60.6529,23.7034,42.6065,43.4676,34,766,140,42,19
CT,18/04/2020,54.3588,51.5262,44.6479,64.3533,67.3048,1174,22324,2365,12,176
EX,18/04/2020,70.2701,44.041000000000004,41.5501,29.7278,61.0885,51,1262,66,24,30
GA,18/04/2020,32.3635,62.7582,76.3806,48.3888,63.3047,82,2547,32,42,51
IB,18/04/2020,79.9622,84.792,31.6062,66.4604,71.3474,70,879,130,64,59
MC,18/04/2020,47.1232,56.4592,64.5452,58.052,40.0041,45,556,39,57,30
MD,18/04/2020,71.0689,52.371,68.5655,56.2695,81.8555,135,8139,1043,56,368
ML,18/04/2020,59.0462,30.0594,49.6778,28.5952,63.5621,59,14,46,28,61
NC,18/04/2020,50.6106,79.3049,63.3962,43.3207,60.1509,14,1777,65,27,71
PV,18/04/2020,60.6854,61.2573,55.0591,25.3238,58.1365,2,6048,446,6,94
RI,18/04/2020,59.7756,45.9009,55.6682,56.6353,59.7023,31,1237,24,48,42
VC,18/04/2020,13.9341,58.1473,34.5821,49.3688,49.1099,38,4769,612,35,33
AN,19/04/2020,36.9266,55.2829,49.6932,50.3737,43.3603,72,5454,643,46,139
AR,19/04/2020,63.2989,68.387,59.0014,49.2177,85.8854,33,2203,191,43,81
AS,19/04/2020,114.4886,131.0415,24.3384,77.0795,62.5477,104,1495,98,75,45
CB,19/04/2020,67.7555,240.3178,82.573,72.7356,56.6879,42,708,4,65,36
CE,19/04/2020,18.4294,76.4318,66.1311,32.9065,42.6789,18,67,62,32,42
CL,19/04/2020,41.1308,51.5462,0.0,2.1028,68.9887,129,7123,503,26,5
CM,19/04/2020,56.3739,27.5658,41.5087,178.0364,22.381,155,8172,493,124,42
CN,19/04/2020,60.1146,59.3435,11.8477,70.7212,49.1426,42,778,153,69,16
CT,19/04/2020,40.6356,51.628,24.1792,65.359,66.0213,1396,22745,2413,78,446
EX,19/04/2020,56.0124,38.2748,0.0,52.2798,61.8008,56,1289,107,44,2
GA,19/04/2020,70.4009,71.8202,75.1867,52.1298,92.3004,99,2581,26,44,52
IB,19/04/2020,25.9866,0.0,49.0547,72.2405,108.5837,7,986,112,68,108
MC,19/04/2020,34.8876,54.3044,78.8193,59.6681,68.6822,29,560,26,56,28
MD,19/04/2020,31.0823,57.3337,77.5077,54.4215,80.4011,576,7873,999,55,435
ML,19/04/2020,58.8,92.8997,68.2586,70.4917,46.3373,57,48,65,70,46
NC,19/04/2020,21.1486,74.9292,71.6396,83.7195,61.2612,5,1803,57,71,6
PV,19/04/2020,60.8363,63.951,55.2325,105.5166,58.1832,6,6078,452,83,95
RI,19/04/2020,60.3746,36.5941,56.6159,55.2227,62.086000000000006,40,1261,25,46,29
VC,19/04/2020,145.0929,57.9676,100.2803,74.9908,50.7755,103,4809,548,64,40
AN,20/04/2020,97.3814,54.3766,60.5984,21.3864,34.2382,34,5511,636,12,124
AR,20/04/2020,46.996,1.9349,58.2719,40.273,86.7013,31,2303,194,27,262
AS,20/04/2020,0.0,93.4822,20.3563,101.0874,66.0122,14,1572,108,92,40
CB,20/04/2020,66.5442,161.0128,9.9821,49.9161,50.5281,52,795,69,47,22
CE,20/04/2020,3.7035,51.614,103.8355,88.5219,118.7565,3,42,99,88,115
CL,20/04/2020,52.292,20.8901,37.191,2.6562,13.1938,138,7244,468,31,172
CM,20/04/2020,54.217,63.3193,44.4788,0.0,68.5128,63,8180,493,65,27
CN,20/04/2020,49.6914,68.6533,2.237,68.0571,40.2701,40,773,162,67,9
CT,20/04/2020,37.3835,49.4995,32.5051,44.0918,69.6555,653,23246,2428,51,574
EX,20/04/2020,103.3648,56.9756,0.0,3.0031,60.5348,103,1293,107,4,70
GA,20/04/2020,0.0,83.9004,93.037,55.1511,105.1616,166,2591,3,47,68
IB,20/04/2020,127.7107,248.9513,95.8676,87.79700000000001,110.4777,106,757,71,84,98
MC,20/04/2020,49.3001,52.7224,103.1242,59.0391,5.0947,39,570,1,56,54
MD,20/04/2020,4.5933,48.2391,102.8092,54.0238,88.8907,585,7416,922,63,667
ML,20/04/2020,58.0126,0.0,0.0,0.0,90.9348,58,44,3,0,86
NC,20/04/2020,0.0,45.0032,75.2358,0.0,62.7352,56,1849,53,4,64
PV,20/04/2020,60.7936,64.887,51.1206,0.0,58.1888,71,6137,462,21,316
RI,20/04/2020,59.666000000000004,37.6311,55.3216,56.2914,66.1803,39,1281,26,52,33
VC,20/04/2020,0.0,57.8598,37.8588,49.2988,50.4168,75,4839,612,32,242
AN,21/04/2020,16.9421,54.4207,34.0655,27.3832,58.6536,117,5562,668,2,220
AR,21/04/2020,79.5133,55.8171,57.7668,44.0834,77.1295,7,2285,196,19,73
AS,21/04/2020,80.7079,128.4246,34.6998,95.6827,63.5849,75,1577,96,83,40
CB,21/04/2020,61.6462,33.7817,95.8793,85.0382,56.0839,50,932,17,79,76
CE,21/04/2020,13.5357,78.8931,71.2585,1.9831,10.7086,13,69,67,1,10
CL,21/04/2020,25.941,21.5406,24.7137,3.2764,38.8463,344,7376,484,25,125
CM,21/04/2020,50.3376,36.6466,51.0823,145.6196,20.379,25,8268,495,97,220
CN,21/04/2020,57.0426,84.7615,0.0,49.2654,79.5666,38,771,169,49,37
CT,21/04/2020,36.939,49.0485,42.9822,0.0,71.9967,1054,23598,2436,96,317
