CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MD,26/04/2020,36.9935,61.5168,93.8181,0.0,39.4511,96,39411,3216,64,159
ML,26/04/2020,48.7237,50.0473,71.3328,83.4482,84.2379,48,6,68,83,78
NC,26/04/2020,66.8188,59.6961,57.7114,52.1348,71.097,66,568,49,51,1
PV,26/04/2020,57.5625,52.8695,73.0641,85.2087,70.3302,36,1890,57,84,13
RI,26/04/2020,67.005,70.2835,56.4462,17.0204,56.5958,9,6387,482,6,182
VC,26/04/2020,64.8072,47.3135,3.3353,49.391999999999996,76.6487,33,1345,82,44,64
AN,27/04/2020,0.0,110.764,17.7569,0.0,28.1961,52,5682,704,11,121
AR,27/04/2020,55.4913,38.3445,83.9222,0.0,59.9252,36,2387,175,9,12
AS,27/04/2020,63.0258,0.0,140.9571,65.9585,65.195,55,1843,3,57,44
CB,27/04/2020,60.8136,81.3925,54.7087,60.8986,95.6685,49,993,112,58,65
CE,27/04/2020,67.6111,62.288999999999994,0.0,76.1647,0.0,58,838,174,74,28
CL,27/04/2020,77.0022,101.2414,47.698,82.0188,114.4822,66,899,31,80,65
CM,27/04/2020,0.31601999999999997,57.5597,26.4656,90.7226,119.3492,42,8407,558,59,95
CN,27/04/2020,34.3244,61.0952,99.9406,39.3398,66.4626,151,7716,423,19,15
CT,27/04/2020,82.2706,108.9048,71.5034,76.9667,30.1016,321,26122,2679,33,392
EX,27/04/2020,71.9953,57.316,94.0204,29.0094,62.1261,71,47,90,29,59
GA,27/04/2020,69.7784,63.4377,64.2334,120.1734,106.3258,45,4983,595,109,0
IB,27/04/2020,62.1294,105.2162,0.0,0.0,173.4072,60,1400,107,5,92
MC,27/04/2020,106.1506,61.9276,86.47399999999999,88.6383,40.0727,16,2697,13,81,15
MD,27/04/2020,31.1503,61.451,70.1729,0.0,0.0,549,39573,3268,62,276
ML,27/04/2020,40.0811,37.1479,84.598,1.8341,120.0058,36,7,81,1,115
NC,27/04/2020,66.8866,53.0753,9.9876,18.7628,59.9581,65,576,97,16,64
PV,27/04/2020,105.4176,57.7889,91.8705,97.5429,67.9861,79,1888,39,97,7
RI,27/04/2020,68.8717,72.561,52.6764,24.1019,55.2869,17,6410,487,10,79
VC,27/04/2020,55.6991,55.8529,39.4694,52.17100000000001,14.9851,50,1345,48,46,1
AN,28/04/2020,175.8382,104.6025,19.0312,0.0,144.8848,93,5727,703,20,89
AR,28/04/2020,58.8519,20.6371,95.9644,0.0,57.9662,20,2434,163,1,51
AS,28/04/2020,63.4459,17.9913,87.164,72.9616,14.2085,46,1869,50,67,15
CB,28/04/2020,70.60600000000001,86.7828,0.0,65.395,95.5776,61,993,166,61,65
CE,28/04/2020,68.5265,64.2959,15.8994,64.9598,49.4447,53,842,160,63,17
CL,28/04/2020,75.9722,78.4525,30.3412,96.0752,0.0,44,928,49,93,82
CM,28/04/2020,114.1007,56.9635,175.1186,26.6022,144.1091,35,8467,413,14,68
CN,28/04/2020,92.23299999999999,67.2156,100.4003,68.7275,83.506,9,7787,424,42,42
CT,28/04/2020,84.5492,32.8685,69.9135,13.2413,19.3665,412,26514,2699,84,722
EX,28/04/2020,68.8992,35.9077,73.2385,122.8418,0.0,67,25,69,122,4
GA,28/04/2020,61.0415,63.4377,64.7707,0.0,88.2749,29,5009,598,18,88
IB,28/04/2020,62.1125,122.2635,73.007,212.3155,58.6265,49,1404,34,205,6
MC,28/04/2020,51.1434,64.3653,125.9824,101.7776,60.8438,51,2672,183,34,3492
MD,28/04/2020,56.2971,61.4462,31.8463,0.0,0.0,410,39789,3324,57,473
ML,28/04/2020,69.5891,70.8277,72.4738,143.6272,144.6079,69,26,69,143,141
NC,28/04/2020,66.7231,56.0495,41.84,133.3596,83.7545,61,579,65,133,43
PV,28/04/2020,70.5045,62.8144,31.5436,90.4093,59.0759,35,1889,99,74,45
RI,28/04/2020,67.7082,73.1509,48.271,33.3233,57.5496,12,6449,492,14,443
VC,28/04/2020,57.9976,50.1383,32.0725,50.1449,87.7017,44,1363,55,46,60
AN,29/04/2020,0.0,100.6421,20.3047,0.0,18.6357,40,5773,701,19,420
AR,29/04/2020,61.3526,0.0,84.7167,0.0,60.0487,12,2477,174,3,42
AS,29/04/2020,63.5662,101.469,17.636,71.4222,98.081,46,1814,120,64,72
CB,29/04/2020,63.5929,114.9436,81.0153,64.2637,95.5738,59,968,86,61,72
CE,29/04/2020,69.3983,62.1366,12.7117,35.8041,0.0,66,847,163,34,24
CL,29/04/2020,74.8605,112.6531,5.1429,94.0789,89.9239,47,895,74,94,22
CM,29/04/2020,0.0,56.5818,68.3878,0.0,150.5388,47,8511,524,27,20
CN,29/04/2020,0.0,53.8197,98.5998,69.0706,70.0858,195,7904,430,53,51
CT,29/04/2020,84.4206,200.3504,67.5549,87.5667,3.9065,178,26563,2717,17,552
EX,29/04/2020,46.4769,0.0,13.9618,11.3932,68.8848,46,10,9,11,56
GA,29/04/2020,50.2945,63.4377,64.3527,87.8603,96.9123,45,5033,599,69,191
IB,29/04/2020,62.1141,110.6043,27.7161,0.0,162.385,41,1440,81,6,72
MC,29/04/2020,115.5567,63.5438,81.6305,98.2596,30.8092,93,2684,229,98,150
MD,29/04/2020,107.9184,61.4458,10.6896,147.1373,0.0,232,40015,3367,76,393
ML,29/04/2020,32.2734,22.5469,106.3026,0.0,142.9374,32,22,103,0,141
NC,29/04/2020,66.5805,44.5433,21.6292,16.7526,91.66,60,593,87,16,42
PV,29/04/2020,147.6536,60.9879,64.0671,96.1513,34.0978,126,1905,68,93,3
RI,29/04/2020,68.8919,71.5146,46.034,3.8961,56.1139,14,6490,495,19,406
VC,29/04/2020,67.875,52.7496,55.6635,56.3171,0.0,59,1372,33,54,68
AN,30/04/2020,135.7253,103.8653,21.5808,0.0,141.0523,22,5832,708,31,483
AR,30/04/2020,61.291000000000004,0.0,78.7975,5.4962,59.4604,36,2494,182,5,32
AS,30/04/2020,63.4339,163.9473,14.8259,84.0586,92.2172,58,1775,126,84,67
CB,30/04/2020,55.928000000000004,106.8104,0.0,60.8404,95.5754,44,984,167,55,69
CE,30/04/2020,70.2579,64.3211,28.1754,17.1529,49.5515,69,850,147,16,29
CL,30/04/2020,74.18,105.2395,0.0,103.8539,54.9798,63,904,79,102,28
CM,30/04/2020,118.2387,56.1875,0.0,0.0,125.5865,40,8562,596,35,22
CN,30/04/2020,25.5557,67.7953,96.4347,70.2944,36.1387,83,7943,435,52,81
CT,30/04/2020,84.9416,0.0,66.4234,49.8721,0.0,307,26932,2729,37,25
EX,30/04/2020,17.8097,0.0,0.0,120.705,75.5578,17,10,4,120,63
GA,30/04/2020,59.2935,63.4377,64.7411,0.0,91.2172,43,5063,630,9,101
IB,30/04/2020,62.1143,105.0622,0.0,212.3005,59.0087,36,1460,108,207,14
MC,30/04/2020,52.2179,60.4821,14.6481,75.7192,80.7629,99,2699,299,67,163
MD,30/04/2020,81.2944,61.4458,39.4833,219.6826,0.0,179,40232,3353,173,447
ML,30/04/2020,104.6441,149.3117,66.7376,148.0189,102.2714,103,105,63,148,102
NC,30/04/2020,66.5453,62.708999999999996,54.736999999999995,62.7004,64.9491,64,576,55,60,37
PV,30/04/2020,69.9621,53.5508,0.0,98.921,21.5297,36,1924,132,91,51
RI,30/04/2020,67.9672,69.8897,45.919,62.6488,56.0867,56,6538,499,46,388
VC,30/04/2020,52.5432,55.1654,35.2687,47.3548,93.3399,34,1378,53,46,32
AN,01/05/2020,0.0,108.8918,22.7273,17.0254,0.0,46,5853,713,2,487
AR,01/05/2020,59.4837,0.0,88.6121,120.3145,60.1119,39,2503,172,108,32
AS,01/05/2020,63.3282,85.3608,36.068000000000005,91.7995,39.0938,63,1889,105,85,9
CB,01/05/2020,55.9004,130.8835,62.4273,59.2576,95.5756,47,964,105,55,72
CE,01/05/2020,71.1462,62.0473,27.6621,37.3546,0.0,65,856,148,33,0
CL,01/05/2020,74.4893,86.66,3.5917,94.7514,148.3518,57,923,76,93,106
CM,01/05/2020,0.0,55.6872,21.5345,0.0,96.1848,57,8590,580,36,9
CN,01/05/2020,0.0,40.5321,95.6419,69.7344,7.8157,172,8014,436,51,120
CT,01/05/2020,84.8258,166.9819,67.565,44.2974,0.0,459,26883,2744,32,273
EX,01/05/2020,108.1808,0.95593,0.0,8.0506,0.0,108,10,4,8,2
GA,01/05/2020,62.7004,63.4377,64.4397,188.2942,104.9061,2,5090,631,175,105
IB,01/05/2020,62.1142,105.1182,36.9319,0.0,162.385,49,1487,72,7,105
MC,01/05/2020,113.6112,60.4293,0.0,72.0444,0.098549,59,2709,313,70,165
MD,01/05/2020,27.6544,61.4458,86.3912,171.5843,53.8402,87,40396,3318,101,323
ML,01/05/2020,34.308,0.41133000000000003,132.9746,0.0,62.3967,34,44,129,0,62
NC,01/05/2020,66.5778,33.0791,0.60145,16.7755,82.9717,63,606,110,16,60
PV,01/05/2020,98.7904,53.5568,98.6987,99.7164,0.0,58,1926,34,97,96
RI,01/05/2020,68.8393,70.3278,46.3481,9.4567,56.9667,5,6589,505,0,369
VC,01/05/2020,44.3402,56.8413,4.8592,72.89699999999999,14.4744,33,1383,84,71,45
