CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,22/04/2020,56.2202,62.2279,42.9108,55.7063,88.8429,77,5554,660,26,190
AR,22/04/2020,71.6059,55.5862,61.1518,57.0247,61.3221,1,2285,192,32,89
AS,22/04/2020,41.1094,83.7478,45.3304,56.1705,76.7971,36,1622,85,44,53
CB,22/04/2020,70.5428,55.577,65.071,72.3914,104.1504,51,967,102,68,74
CE,22/04/2020,48.9569,30.749000000000002,55.193999999999996,61.6026,47.1033,29,825,114,61,5
CL,22/04/2020,76.47,55.958,59.6906,61.3411,58.8446,65,910,19,55,74
CM,22/04/2020,21.3097,66.637,59.2796,59.0317,41.8273,54,8238,487,11,199
CN,22/04/2020,64.7209,94.7756,57.5943,59.1819,64.5185,305,7303,451,31,99
CT,22/04/2020,46.6937,93.4862,34.8946,66.6241,96.3924,1044,23554,2444,30,292
EX,22/04/2020,82.745,79.6237,62.4165,61.7744,60.0688,82,70,58,61,60
GA,22/04/2020,59.6885,41.3428,56.3127,77.2402,84.9363,15,4876,594,59,293
IB,22/04/2020,56.8731,52.6217,65.7734,86.383,71.0686,33,1323,42,83,115
MC,22/04/2020,53.3342,74.4381,75.1818,45.8389,63.0113,118,2620,17,38,12
MD,22/04/2020,83.1491,62.0384,57.3858,33.3802,42.9232,596,7015,924,74,571
ML,22/04/2020,51.2106,75.5854,57.9709,65.4927,71.9219,50,31,54,65,66
NC,22/04/2020,44.6265,79.7395,28.619,61.9979,63.7432,39,545,76,60,58
PV,22/04/2020,47.6953,62.7023,64.4697,76.2856,51.9011,1,1845,65,68,78
RI,22/04/2020,64.1184,52.3587,67.7111,58.1538,62.8506,56,6208,449,15,423
VC,22/04/2020,52.0467,63.0949,68.9532,47.6672,68.5927,15,1268,14,42,30
AN,23/04/2020,72.9038,62.1732,132.1621,54.4115,39.1417,60,5613,582,26,106
AR,23/04/2020,106.9475,28.9308,62.5158,51.8739,63.371,72,2331,192,37,38
AS,23/04/2020,55.8341,66.3448,90.3961,48.9862,94.8429,51,1662,41,40,71
CB,23/04/2020,73.8854,34.6693,62.5312,70.3195,171.6349,59,1006,104,66,137
