CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,28/04/2020,46.5928,72.6174,69.8949,57.3974,84.72,119.0,5154.0,602.0,10.0,326.0
AN,29/04/2020,0.0,66.6158,66.8153,14.3852,67.6735,73.0,2042.0,225.0,15.0,8.0
AN,30/04/2020,46.5147,94.3432,78.2403,0.0,64.8886,2.0,1338.0,38.0,2.0,29.0
AN,01/05/2020,0.0,47.8758,61.0957,0.0,88.8349,31.0,825.0,91.0,6.0,51.0
AN,02/05/2020,40.9897,121.7488,109.12100000000001,0.0,66.5093,27.0,681.0,47.0,3.0,15.0
AN,03/05/2020,0.0,3.8585,52.2077,0.0,57.6082,22.0,887.0,25.0,5.0,22.0
AN,04/05/2020,45.0111,67.382,125.7884,0.0,59.6542,426.0,7920.0,378.0,41.0,321.0
AR,28/04/2020,74.9292,72.3808,44.6233,26.6121,72.4353,609.0,6377.0,263.0,9.0,132.0
AR,29/04/2020,80.3074,68.8723,33.9251,44.5306,74.0678,769.0,20485.0,2219.0,121.0,407.0
AR,30/04/2020,77.2363,90.3726,43.1656,92.7555,71.8672,77.0,81.0,39.0,92.0,60.0
AR,01/05/2020,61.0133,27.3444,89.5827,63.8025,69.8677,130.0,4497.0,536.0,36.0,273.0
AR,02/05/2020,69.313,65.655,110.5302,0.0,69.8708,69.0,1121.0,3.0,17.0,35.0
AR,03/05/2020,74.8979,5.3343,108.5908,97.3139,71.057,91.0,2489.0,15.0,86.0,14.0
AR,04/05/2020,78.0095,30.2784,79.1205,115.7473,71.7544,815.0,9623.0,1127.0,38.0,987.0
AS,28/04/2020,73.5839,63.8172,106.9291,89.9141,87.9299,72.0,20.0,103.0,89.0,84.0
AS,29/04/2020,83.3586,59.1984,65.9799,69.7881,116.90299999999999,67.0,516.0,32.0,67.0,113.0
AS,30/04/2020,82.3172,57.5048,70.8814,105.8714,167.3588,20.0,1695.0,54.0,96.0,130.0
AS,01/05/2020,65.5801,58.1499,105.6336,73.1765,128.8132,124.0,5805.0,373.0,19.0,257.0
AS,02/05/2020,59.8973,60.5889,66.3277,95.78299999999999,110.1249,23.0,1147.0,9.0,84.0,41.0
AS,03/05/2020,39.6437,64.0741,72.895,75.2192,130.4249,40.0,5234.0,603.0,47.0,26.0
AS,04/05/2020,0.0,65.7406,101.8802,125.9219,146.3615,78.0,2086.0,139.0,106.0,112.0
IB,28/04/2020,55.7421,80.8747,56.806000000000004,63.6679,63.2213,35.0,1394.0,62.0,57.0,40.0
IB,29/04/2020,60.4014,110.251,58.4025,101.1433,60.2275,29.0,795.0,94.0,98.0,40.0
IB,30/04/2020,80.4081,129.2483,55.2647,13.4299,60.1153,59.0,682.0,104.0,9.0,3.0
IB,01/05/2020,119.9963,129.6418,54.6335,105.61,61.9859,80.0,774.0,24.0,98.0,7.0
IB,02/05/2020,161.1608,119.8836,56.205,71.5501,63.4032,685.0,7899.0,455.0,15.0,159.0
IB,03/05/2020,111.8698,98.4238,56.4417,86.0562,63.224,412.0,6420.0,241.0,57.0,136.0
