CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MD,27/04/2020,64.169,50.2767,44.8362,67.5661,49.5273,402,39800,3311,10,424
ML,27/04/2020,86.2001,11.6636,44.7342,48.3929,135.0713,86,33,41,48,132
NC,27/04/2020,108.7897,66.9653,0.0,36.961999999999996,182.9628,73,1885,130,20,78
PV,27/04/2020,188.2755,64.8541,48.1605,60.7002,56.7878,133,6458,492,41,444
RI,27/04/2020,7.3527,0.0,69.9902,54.1722,0.0,6,1413,18,50,27
VC,27/04/2020,62.361999999999995,62.8681,7.4368,57.0881,101.7777,30,5010,655,39,75
AN,28/04/2020,72.6204,90.7337,59.7614,130.2246,39.863,32,5783,662,111,399
AR,28/04/2020,53.9448,72.3941,19.863,62.803000000000004,61.3913,4,2405,239,59,41
AS,28/04/2020,3.9355,56.5772,43.3011,32.2216,59.8849,14,1859,94,25,33
CB,28/04/2020,65.0491,39.876999999999995,43.117,0.0,55.9856,38,968,36,0,56
CE,28/04/2020,0.0,80.15,10.1799,0.0,69.4363,0,70,6,0,57
CL,28/04/2020,86.4755,62.4404,55.589,5.6862,99.0808,109,7895,473,11,22
CM,28/04/2020,61.6977,57.9763,90.5994,84.2716,88.1673,14,8510,502,57,42
CN,28/04/2020,27.4873,60.6623,4.8015,65.6477,163.1444,24,849,171,64,139
CT,28/04/2020,29.7997,57.1357,67.7104,49.2592,52.8748,233,26706,2717,21,503
EX,28/04/2020,13.6268,5.5308,63.4062,48.7986,30.0825,8,1545,45,42,60
GA,28/04/2020,39.3902,55.9008,70.8763,0.0,67.4922,17,2692,240,0,113
IB,28/04/2020,65.8918,103.1031,55.6126,57.5145,60.6657,61,979,112,54,37
MC,28/04/2020,0.0,54.733000000000004,37.9222,55.5107,56.3779,6,583,71,55,7
MD,28/04/2020,55.2733,40.6528,1.8488,67.8448,98.7401,284,40036,3376,4,295
ML,28/04/2020,82.8079,53.725,106.3394,0.0,134.4908,82,9,103,0,133
NC,28/04/2020,125.8744,0.0,0.0,39.7154,0.0,104,1965,132,36,31
PV,28/04/2020,70.6638,44.1432,8.1009,38.4219,57.458999999999996,12,6517,533,16,405
RI,28/04/2020,0.0,56.2225,79.1942,79.9818,0.0,8,1368,9,77,68
VC,28/04/2020,61.8533,62.083,56.9396,42.8426,19.1013,34,5034,607,24,268
AN,29/04/2020,53.6197,17.9596,59.7608,36.2277,58.8155,60,5918,670,5,566
AR,29/04/2020,57.3507,70.0168,117.7311,62.8039,109.29700000000001,32,2424,143,52,18
AS,29/04/2020,48.2345,71.8781,67.1143,34.2017,55.4389,43,1867,73,34,30
CB,29/04/2020,84.8115,75.0363,37.6044,186.3348,64.4675,73,934,42,185,38
CE,29/04/2020,131.8397,96.9366,154.3385,0.0,126.9296,131,86,150,0,114
CL,29/04/2020,0.0,67.01,67.0346,17.8715,98.8917,108,7943,464,1,19
CM,29/04/2020,0.0,57.9763,79.4731,84.3473,100.6072,78,8561,517,49,3
CN,29/04/2020,113.6943,60.6623,0.0,76.9772,0.0,112,854,175,75,20
CT,29/04/2020,113.5688,57.1255,63.6426,66.8744,40.106,278,26875,2732,20,15
EX,29/04/2020,29.0949,0.0,61.5119,67.452,35.6223,3,1565,47,62,38
GA,29/04/2020,38.5069,57.6176,57.0262,0.0,60.7382,113,2702,256,8,183
IB,29/04/2020,66.8692,106.5821,46.0029,88.2588,60.6686,55,984,121,83,34
MC,29/04/2020,28.3629,54.6005,23.1952,65.4387,95.1289,26,584,86,63,68
MD,29/04/2020,73.5798,57.6009,76.4243,67.9504,21.9407,187,40236,3316,21,426
ML,29/04/2020,80.07,32.1248,0.0,0.0,128.4533,79,12,3,0,128
NC,29/04/2020,125.9535,37.0424,0.0,53.5854,186.4942,92,1940,132,46,114
PV,29/04/2020,83.3165,50.1526,14.6715,31.8525,58.2541,40,6557,530,15,386
RI,29/04/2020,0.0,66.1378,91.2479,71.3772,25.2046,18,1367,3,70,36
VC,29/04/2020,61.5463,62.7657,7.5112,70.1519,73.4794,45,5064,687,61,119
AN,30/04/2020,42.6961,69.3283,59.7844,125.4896,22.4094,4,5892,676,110,465
AR,30/04/2020,58.2125,66.3698,51.7225,62.8038,0.0,38,2437,209,50,92
AS,30/04/2020,146.5095,69.5604,9.8971,33.1264,37.0637,146,1905,132,27,7
CB,30/04/2020,57.6811,5.0614,47.5979,0.0,56.0679,40,1004,32,1,14
CE,30/04/2020,0.0,122.9514,37.1978,30.1143,150.3123,0,112,33,30,148
CL,30/04/2020,0.0,61.443999999999996,48.6576,0.9793299999999999,99.0445,172,7993,483,18,28
CM,30/04/2020,83.6901,57.9763,87.7843,84.3114,74.4476,26,8588,514,48,13
CN,30/04/2020,26.6535,60.6623,10.78,101.5729,175.2658,20,858,165,97,175
CT,30/04/2020,24.7687,57.2421,63.4074,57.7616,82.4936,519,26992,2748,19,191
EX,30/04/2020,29.4952,0.0,62.431999999999995,54.3059,40.1494,16,1592,46,47,17
GA,30/04/2020,40.8768,61.1368,68.1974,27.0001,51.3755,14,2708,245,25,114
IB,30/04/2020,66.7031,106.15899999999999,72.8318,23.938000000000002,60.6677,58,988,95,19,37
MC,30/04/2020,62.95,59.1151,43.0923,51.9795,93.895,59,580,67,51,71
MD,30/04/2020,0.0,104.5843,0.0,67.9591,42.6158,114,40353,3404,3,334
ML,30/04/2020,83.47200000000001,39.7318,123.1099,16.0689,126.8479,83,5,120,16,126
NC,30/04/2020,125.9719,81.0347,53.0121,75.1537,0.0,85,1898,79,73,96
PV,30/04/2020,45.5997,69.9801,24.6638,51.4951,59.3883,18,6590,527,42,366
RI,30/04/2020,0.0,32.2972,69.0245,57.553000000000004,49.8322,11,1407,19,56,10
VC,30/04/2020,61.3835,62.2155,49.8239,57.9548,0.0,3,5091,646,44,209
