CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,20/04/2020,78.0469,5.5089,61.8585,57.3838,34.1679,30,5504,631,53,148
AR,20/04/2020,59.5853,44.1484,51.2744,98.3104,123.2502,29,2227,199,92,119
AS,20/04/2020,58.2153,55.4398,57.3343,49.4277,54.9142,48,1571,65,47,37
CB,20/04/2020,0.0,63.7883,5.9667,48.3053,57.1098,18,923,156,44,57
CE,20/04/2020,54.2419,57.6921,59.617,55.1388,73.9541,36,780,105,54,8
CL,20/04/2020,60.6388,66.3321,58.0719,51.5578,60.6497,35,882,20,44,40
CM,20/04/2020,59.5172,47.5183,40.5825,50.2526,58.8626,152,8152,494,4,6
CN,20/04/2020,39.4228,50.6534,49.3549,61.3107,78.9341,131,7124,454,33,15
CT,20/04/2020,7.8554,62.3502,56.2811,25.0632,71.6827,1429,22734,2381,118,441
EX,20/04/2020,56.5478,55.5421,54.0308,107.1541,48.7491,56,46,50,107,48
GA,20/04/2020,53.8437,58.4904,67.7039,8.2493,65.6414,11,4808,581,2,25
IB,20/04/2020,45.3558,68.1885,60.5352,54.9096,60.4556,45,1259,47,46,3
MC,20/04/2020,58.3008,57.9898,40.5235,52.1302,70.9734,111,2595,61,44,30
MD,20/04/2020,65.6187,56.7901,81.8077,56.4818,55.6555,542,7874,995,53,460
ML,20/04/2020,62.9705,47.3851,51.2983,64.4439,55.8636,61,3,48,64,55
NC,20/04/2020,53.5939,54.0881,59.1268,60.9375,23.4694,48,560,45,57,17
PV,20/04/2020,57.2127,64.7637,41.9884,58.8642,28.5682,31,1813,87,46,39
RI,20/04/2020,56.1307,52.8857,47.2888,39.9402,58.7478,2,6089,460,17,95
VC,20/04/2020,66.1778,48.871,58.8265,13.5103,66.6878,46,1249,23,4,33
AN,21/04/2020,34.5936,139.4553,61.9809,56.1646,84.4174,97,5426,635,23,74
AR,21/04/2020,59.4767,24.8589,48.6951,52.3331,55.4212,18,2280,204,39,293
AS,21/04/2020,57.5566,84.6044,61.162,67.1659,49.9688,43,1581,67,58,23
CB,21/04/2020,66.2081,78.656,53.1531,71.6508,60.7204,45,927,113,68,48
CE,21/04/2020,32.9691,57.5561,59.0124,39.3762,74.8318,23,784,105,38,25
CL,21/04/2020,61.2765,77.6276,56.5513,62.4366,60.8754,47,879,22,60,12
CM,21/04/2020,56.1417,84.9856,43.5079,48.3836,57.4902,61,8159,494,17,38
CN,21/04/2020,143.7995,51.5559,49.5496,62.6051,94.9739,47,7213,456,29,91
CT,21/04/2020,71.8536,66.3097,49.4986,129.1196,59.3661,619,23229,2411,34,584
EX,21/04/2020,78.6486,58.5466,74.4255,36.2102,48.7021,78,49,70,36,45
GA,21/04/2020,29.7579,57.9672,43.2092,72.7625,66.2456,46,4839,606,55,226
IB,21/04/2020,54.303999999999995,84.7696,61.3772,48.9613,62.255,54,1265,46,41,68
MC,21/04/2020,57.3593,58.4074,30.3742,18.4153,99.7013,109,2616,66,10,62
MD,21/04/2020,51.4,55.6007,94.0609,51.325,56.4365,538,7409,930,66,699
ML,21/04/2020,61.9373,8.9667,44.3381,55.2344,34.9431,61,36,41,55,30
NC,21/04/2020,70.1522,58.6843,56.3601,61.1117,63.6101,60,564,48,58,4
PV,21/04/2020,57.2132,72.298,94.8123,56.5524,35.7812,1,1822,34,52,91
RI,21/04/2020,72.685,34.8798,38.878,127.7213,58.0611,59,6167,475,106,316
VC,21/04/2020,62.7012,28.5354,60.2219,108.9879,83.4296,42,1290,21,104,50
AN,22/04/2020,63.4945,22.9788,62.1864,55.9385,22.8729,70,5594,640,26,256
AR,22/04/2020,59.4685,77.1172,40.7438,61.0554,96.4143,13,2263,213,36,54
AS,22/04/2020,58.2872,2.9625,54.5142,20.698,49.5849,53,1703,76,8,26
CB,22/04/2020,32.5531,90.0507,36.2216,35.582,55.6643,13,932,131,31,25
CE,22/04/2020,0.0,57.5114,58.6694,0.0,75.1763,19,798,111,0,33
CL,22/04/2020,61.5854,98.7656,56.6362,50.1262,60.8605,50,867,22,44,72
CM,22/04/2020,47.9678,0.0,43.1532,71.9721,56.8133,28,8304,503,23,184
CN,22/04/2020,0.0,44.2055,57.665,63.2817,92.5675,369,7353,451,35,71
CT,22/04/2020,114.4062,71.6374,47.3283,109.1903,80.2076,976,23576,2431,13,308
EX,22/04/2020,7.688,56.585,19.2738,91.7552,59.8758,7,47,15,91,59
GA,22/04/2020,0.0,56.9107,111.1531,43.4025,49.3795,44,4861,539,25,328
IB,22/04/2020,54.4843,84.4392,62.5614,55.8195,59.8749,31,1291,45,52,127
MC,22/04/2020,57.0693,57.7834,28.3334,58.7091,101.9721,114,2637,64,51,50
MD,22/04/2020,99.1032,56.261,88.7323,46.4253,55.1654,580,7021,893,61,558
ML,22/04/2020,72.8256,25.4765,40.3901,119.8094,0.0,71,19,37,119,5
NC,22/04/2020,26.2268,55.5411,51.5457,60.1833,105.2817,21,569,53,59,100
PV,22/04/2020,57.6422,86.6483,44.2567,55.0513,116.295,11,1821,85,47,13
RI,22/04/2020,45.7354,16.8208,33.8324,54.3576,57.6735,75,6244,483,11,428
VC,22/04/2020,70.5957,139.5107,58.5371,4.9287,128.2563,33,1192,24,1,90
AN,23/04/2020,14.4099,186.8721,62.1847,55.724,58.5441,118,5489,652,27,87
AR,23/04/2020,59.4705,10.0474,37.7624,62.8637,64.4534,25,2349,217,48,37
AS,23/04/2020,58.5139,55.0437,65.5548,64.6685,52.2295,54,1673,66,56,29
CB,23/04/2020,6.2244,84.6084,35.4678,84.65,63.662,8,956,131,80,29
CE,23/04/2020,0.10942,57.5034,58.6277,5.6075,75.1563,27,811,111,2,27
CL,23/04/2020,61.854,131.8485,57.277,64.69800000000001,60.8002,29,847,21,59,3
CM,23/04/2020,30.6659,141.53,32.0923,41.0442,56.6227,207,8201,521,26,149
CN,23/04/2020,107.1396,48.3024,45.0391,62.8504,80.1927,75,7458,465,32,86
CT,23/04/2020,0.0,75.3753,49.6536,0.0,53.2266,652,24055,2520,50,608
EX,23/04/2020,41.2531,56.87,25.6038,42.3801,39.861,41,46,21,42,31
GA,23/04/2020,0.0,56.2294,97.2389,35.1872,44.61,70,4889,554,12,377
IB,23/04/2020,49.4807,80.1214,64.4947,60.6646,68.2753,46,1333,43,56,53
MC,23/04/2020,56.9869,58.0112,30.7699,37.8614,111.4605,71,2649,57,30,57
MD,23/04/2020,0.0,56.6881,81.673,34.804,55.8769,423,6545,868,47,512
ML,23/04/2020,48.1346,59.6868,38.0031,0.0,21.7955,47,15,35,0,15
NC,23/04/2020,84.3253,57.8245,48.3084,58.3023,84.0188,76,568,57,57,59
PV,23/04/2020,57.613,95.01,92.3406,55.4207,133.9994,53,1820,37,47,26
RI,23/04/2020,118.3074,0.0,42.9808,68.5484,57.4768,8,6315,476,42,266
VC,23/04/2020,59.9337,0.0,60.4637,97.0371,134.5907,10,1344,22,93,107
AN,24/04/2020,108.3101,12.6053,62.2025,55.5232,0.0,55,5703,655,31,303
