CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CT,28/04/2020,64.1394,65.7743,71.4542,71.9167,62.7952,198,26698,2713,1,493
EX,28/04/2020,62.9251,68.5002,78.0411,73.1049,0.0,41,1482,30,67,90
GA,28/04/2020,61.1633,51.2243,82.9389,66.9896,61.0121,39,2696,228,66,119
IB,28/04/2020,73.7028,86.2177,69.7269,67.0713,57.9191,69,996,98,64,34
MC,28/04/2020,70.4997,55.7706,76.8306,67.0979,72.5925,64,582,32,67,23
MD,28/04/2020,0.0,100.3555,64.6582,72.8774,91.4934,339,39976,3313,1,302
ML,28/04/2020,4.4212,127.9499,58.2176,69.6319,49.6902,4,83,55,69,48
NC,28/04/2020,64.1804,103.7505,71.6429,54.2315,70.7236,43,1862,61,51,39
PV,28/04/2020,60.3659,185.5593,0.0,71.0866,31.842,22,6376,541,49,431
RI,28/04/2020,44.6569,60.0856,42.4731,53.3399,71.2604,36,1364,46,51,3
VC,28/04/2020,56.5841,85.0638,66.8209,0.0,131.5832,39,5011,597,18,156
AN,29/04/2020,72.1144,3.7024,52.4193,77.7658,82.5215,41,5932,677,46,542
AR,29/04/2020,101.1862,39.0695,98.9542,84.7545,59.9358,76,2455,162,74,32
AS,29/04/2020,96.7828,97.0034,82.4002,88.2634,104.5048,91,1841,58,88,79
CB,29/04/2020,50.9045,107.14,74.5952,31.9301,77.723,39,902,5,30,51
CE,29/04/2020,85.3408,112.7698,19.4795,0.0,81.2377,85,102,15,0,69
CL,29/04/2020,47.7645,25.2276,81.8226,38.5994,53.0259,61,7985,450,20,64
CM,29/04/2020,57.5768,66.0188,22.730999999999998,0.0,80.6171,21,8552,574,35,23
CN,29/04/2020,64.5612,0.0,120.8005,88.4045,23.2485,63,914,55,87,3
CT,29/04/2020,64.0145,61.6269,77.5325,59.70399999999999,60.9379,327,26871,2718,27,35
EX,29/04/2020,63.6583,70.2481,81.8788,57.2354,0.0,37,1495,27,52,73
GA,29/04/2020,45.8569,132.7456,50.0666,66.5698,70.0334,106,2627,263,58,173
IB,29/04/2020,109.3377,101.0025,50.1812,65.3449,71.5115,98,989,117,60,45
MC,29/04/2020,71.7485,62.0633,69.1925,67.0618,74.5719,69,576,40,65,47
MD,29/04/2020,44.8091,98.285,97.3008,73.60600000000001,114.9684,216,40195,3295,27,333
ML,29/04/2020,0.0,0.0,56.7103,72.8937,59.8578,1,44,53,72,59
NC,29/04/2020,64.8869,121.0715,25.0164,46.9864,70.0976,31,1856,107,39,2
PV,29/04/2020,60.211999999999996,0.0,0.0,65.6171,9.0437,63,6607,544,49,435
RI,29/04/2020,77.9447,61.3158,58.3479,28.8844,84.1561,59,1372,30,27,23
VC,29/04/2020,53.4791,96.0259,58.1907,0.0,0.0,37,5030,636,9,192
AN,30/04/2020,78.447,7.9788,9.0789,77.2369,82.7495,32,5954,726,62,405
AR,30/04/2020,22.6492,22.945999999999998,68.3584,86.1592,62.1316,2,2481,192,74,30
AS,30/04/2020,62.1046,114.1486,76.8547,79.888,93.9189,62,1860,65,73,63
CB,30/04/2020,57.887,145.6641,78.8222,11.3574,77.7198,40,864,1,10,35
CE,30/04/2020,0.0,112.6434,2.8378,23.9227,79.7193,0,102,2,23,77
CL,30/04/2020,45.3484,23.3596,87.1113,18.025,65.8152,127,8031,444,0,62
CM,30/04/2020,57.6859,64.6532,0.0,86.2014,65.9311,0,8581,601,50,22
CN,30/04/2020,62.4492,45.1683,75.8918,60.1198,10.6767,56,873,100,56,10
CT,30/04/2020,63.9648,65.3555,81.0082,86.7799,62.6142,480,26984,2730,10,211
EX,30/04/2020,60.9975,68.3377,78.1286,120.85700000000001,0.0,47,1524,30,113,57
GA,30/04/2020,0.0,50.3149,72.6425,66.9288,55.7063,54,2719,241,64,110
IB,30/04/2020,105.1797,101.6448,47.7796,67.3164,61.7195,97,993,120,63,38
MC,30/04/2020,71.9601,81.9436,84.5824,67.1991,76.3964,68,558,26,67,54
MD,30/04/2020,51.4953,40.2787,58.5498,72.5668,94.8148,63,40417,3346,2,282
ML,30/04/2020,0.0,127.1124,64.8634,71.0338,74.2037,0,83,61,71,74
NC,30/04/2020,66.5363,113.4079,37.6425,32.0975,84.4578,26,1866,95,30,12
PV,30/04/2020,60.0028,223.3494,153.2428,74.635,66.5957,3,6436,398,65,359
RI,30/04/2020,11.2866,62.0003,76.5265,48.2253,13.6306,0,1377,12,47,46
VC,30/04/2020,56.9805,95.1402,9.0052,38.585,128.2856,8,5058,686,25,81
AN,01/05/2020,86.8447,32.3292,44.3788,78.0374,82.7989,51,5929,692,75,6
AR,01/05/2020,58.9265,59.9286,100.0673,78.078,59.508,30,2460,160,78,25
AS,01/05/2020,123.4819,127.2311,73.2966,91.0862,93.9684,122,1868,69,90,75
CB,01/05/2020,83.0818,123.7218,74.34100000000001,7.444,77.7198,79,887,5,5,12
CE,01/05/2020,56.4056,116.2449,0.0,69.5835,89.8541,56,106,4,69,88
CL,01/05/2020,54.5639,21.8515,85.3999,29.873,57.4229,64,8064,448,17,14
CM,01/05/2020,57.7112,61.3853,17.7357,14.0123,106.0895,7,8615,587,17,36
CN,01/05/2020,63.3314,38.316,215.6081,74.2979,52.1758,54,881,40,74,51
CT,01/05/2020,63.9468,61.6574,86.7891,71.34100000000001,67.3378,321,27196,2758,23,352
EX,01/05/2020,64.1618,71.4281,58.0211,20.6315,0.0,44,1532,50,18,55
GA,01/05/2020,0.0,132.3889,33.0653,66.653,44.9801,65,2642,282,60,50
IB,01/05/2020,106.6787,101.6144,51.8575,65.16199999999999,57.4311,100,998,116,65,41
MC,01/05/2020,72.1667,122.3035,72.5544,67.2096,77.8135,71,519,38,65,68
MD,01/05/2020,73.0233,116.1683,83.0723,72.1592,126.9465,44,40481,3338,32,48
ML,01/05/2020,0.0,0.0,66.6659,78.876,64.7259,2,44,63,78,62
NC,01/05/2020,66.5183,55.3509,1.7499,28.738000000000003,69.2579,52,1931,132,26,61
PV,01/05/2020,59.98,0.0,20.0444,72.4139,93.2422,8,6692,533,64,126
RI,01/05/2020,0.0,61.1256,48.4617,28.721999999999998,30.9871,5,1385,40,27,12
VC,01/05/2020,62.1039,96.4312,45.5653,72.2324,0.0,37,5085,653,66,160
AN,02/05/2020,87.7682,21.0743,7.9986,78.1126,82.8359,68,5952,731,71,42
AR,02/05/2020,52.2471,33.5034,68.5764,78.3295,60.4157,28,2493,192,77,6
AS,02/05/2020,100.8186,129.9345,77.9628,81.6459,94.0704,98,1885,65,77,85
CB,02/05/2020,64.0654,145.6366,80.3345,9.1604,77.7198,63,866,1,7,77
CE,02/05/2020,0.0,116.244,0.0,74.9902,76.9026,0,106,4,74,75
CL,02/05/2020,63.0089,18.9969,96.4442,20.6144,61.1642,12,8105,438,2,17
CM,02/05/2020,57.7301,56.0084,0.0,0.0,51.4863,24,8642,606,25,29
CN,02/05/2020,64.0613,48.268,64.6586,61.0808,0.0,60,871,111,60,16
CT,02/05/2020,63.9398,65.047,92.0935,85.4985,70.6593,69,27256,2755,50,1496
EX,02/05/2020,60.5834,67.1016,0.0,83.6825,3.9457,55,1551,108,83,15
GA,02/05/2020,27.2735,50.0505,15.3603,66.8802,45.2986,17,2732,300,60,114
IB,02/05/2020,106.2547,101.6107,51.7017,67.714,60.1824,106,1001,116,67,50
MC,02/05/2020,72.1948,115.4507,90.5221,67.2645,79.1884,72,530,20,67,62
MD,02/05/2020,11.373,35.4989,56.8292,72.5857,88.3625,98,40706,3375,28,16
ML,02/05/2020,0.0,126.7068,65.7377,66.5757,43.2156,2,82,62,66,40
NC,02/05/2020,65.0653,0.0,126.4337,32.5039,65.3075,49,1990,7,28,18
PV,02/05/2020,59.776,238.9213,0.0,64.3374,96.476,45,6481,554,52,35
RI,02/05/2020,0.0,60.5999,2.5049,35.2604,23.4037,9,1389,86,35,8
VC,02/05/2020,59.1643,96.0019,52.5204,168.5302,122.0706,59,5108,648,163,63
AN,03/05/2020,98.6899,33.2672,75.8356,77.9959,82.8416,82,5950,663,73,127
AR,03/05/2020,71.4035,40.2261,99.7928,82.061,60.4536,52,2499,161,74,20
AS,03/05/2020,90.3018,120.1823,82.1241,91.0893,94.0709,89,1926,60,91,75
CB,03/05/2020,25.3823,144.9552,74.3496,9.0203,77.7198,24,871,5,8,29
CE,03/05/2020,0.0,116.245,31.6834,48.5871,115.5886,0,106,27,48,112
CL,03/05/2020,69.7117,22.9759,83.6782,59.1128,53.0298,26,8131,454,45,18
CM,03/05/2020,57.7362,52.9864,0.0,46.1395,114.3672,27,8673,609,20,84
CN,03/05/2020,62.3956,39.8788,66.6891,38.4692,54.5815,56,881,110,37,30
CT,03/05/2020,63.9372,61.724,91.6467,62.2782,68.6117,342,27684,2765,12,587
EX,03/05/2020,63.9871,71.9012,56.948,0.0,3.397,60,1558,52,2,53
GA,03/05/2020,71.8312,132.3026,35.9788,66.7023,36.9532,31,2660,282,62,291
IB,03/05/2020,106.3481,101.6108,56.8905,64.9725,71.0659,104,1009,112,63,58
MC,03/05/2020,72.2175,104.0697,71.8056,67.2782,80.1473,68,546,40,65,24
MD,03/05/2020,0.0,107.6016,95.7307,72.7389,53.486999999999995,310,40744,3347,28,141
ML,03/05/2020,118.5039,0.0,61.1307,93.8815,44.4249,118,44,58,93,44
NC,03/05/2020,64.4555,0.0,0.0,33.07,82.5345,46,1995,134,28,14
PV,03/05/2020,59.8874,0.0,17.0614,81.8746,44.8955,46,6736,539,69,52
RI,03/05/2020,0.0,61.5372,14.1777,35.741,48.6806,6,1391,76,34,15
VC,03/05/2020,55.6479,96.3817,99.6727,161.7861,0.0,9,5118,602,151,149
