CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,17/04/2020,58.1751,35.1604,66.5673,57.1315,58.547,21,5263,609,29,98
AR,17/04/2020,55.601000000000006,62.4578,58.0971,81.3454,48.0199,23,2089,182,62,14
AS,17/04/2020,64.3209,72.8531,62.6968,51.0177,51.1983,44,1402,56,45,28
CB,17/04/2020,39.1923,48.4359,56.7261,54.4977,49.7707,8,857,96,51,29
CE,17/04/2020,55.2215,58.699,57.0494,61.3507,51.5858,34,753,102,57,6
CL,17/04/2020,64.7658,51.3072,56.8063,51.2364,72.7046,25,852,22,44,4
CM,17/04/2020,9.9561,55.3745,50.5488,57.7012,71.0598,837,7963,461,1,151
CN,17/04/2020,114.3282,33.5525,49.8116,47.3541,41.8252,409,6485,248,18,158
CT,17/04/2020,54.1294,72.2594,52.1586,62.544,91.7122,908,21170,2253,72,735
EX,17/04/2020,74.2497,62.8381,59.8468,49.2433,63.4912,74,53,55,49,60
GA,17/04/2020,59.7621,56.5058,84.8764,62.5478,62.9421,59,4549,548,35,260
IB,17/04/2020,17.4464,0.0,59.9862,64.03399999999999,58.2085,58,1212,48,51,0
MC,17/04/2020,56.7379,56.7616,63.907,42.3626,53.1786,84,2479,54,32,20
MD,17/04/2020,58.6618,65.8578,33.8606,49.9737,36.3871,776,9076,1121,81,909
ML,17/04/2020,57.6481,57.8833,72.988,36.1356,47.8801,56,13,69,36,44
NC,17/04/2020,61.7705,50.0249,47.3252,57.3203,64.6275,53,535,52,56,35
PV,17/04/2020,43.3116,53.6761,55.4493,57.3268,53.0807,42,1728,69,20,6
RI,17/04/2020,14.9264,44.9445,38.9177,62.8216,26.0312,186,5895,446,26,305
VC,17/04/2020,66.3328,27.8813,65.3314,63.3394,0.0,58,1199,11,58,75
AN,18/04/2020,61.7878,36.3517,68.0512,55.559,59.2783,39,5305,609,28,99
