CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
CB,27/04/2020,27.0,854.0,70.0,3.0,98.0,16,146,8,1,49
CE,27/04/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,6
CL,27/04/2020,270.0,7538.0,492.0,27.0,149.0,85,239,30,7,98
CM,27/04/2020,153.0,8386.0,543.0,43.0,244.0,111,78,41,12,220
CN,27/04/2020,14.0,875.0,168.0,2.0,19.0,5,25,6,0,9
CT,27/04/2020,821.0,24826.0,2564.0,75.0,470.0,418,1404,186,34,48
EX,27/04/2020,12.0,1451.0,106.0,5.0,109.0,10,54,1,0,28
GA,27/04/2020,111.0,2724.0,88.0,6.0,41.0,21,34,15,1,16
IB,27/04/2020,15.0,1055.0,165.0,2.0,22.0,4,19,1,0,8
MC,27/04/2020,5.0,623.0,100.0,1.0,66.0,4,6,6,1,57
MD,27/04/2020,374.0,8519.0,1080.0,154.0,698.0,206,31115,2258,92,422
ML,27/04/2020,2.0,43.0,3.0,0.0,6.0,2,1,0,0,1
NC,27/04/2020,64.0,1918.0,127.0,11.0,106.0,38,27,3,11,46
PV,27/04/2020,105.0,6367.0,525.0,20.0,497.0,54,115,14,6,363
RI,27/04/2020,37.0,1362.0,82.0,5.0,35.0,32,38,5,1,20
VC,27/04/2020,73.0,4957.0,643.0,15.0,236.0,49,89,16,4,130
AN,28/04/2020,117.0,5700.0,706.0,18.0,316.0,35,131,16,2,83
AR,28/04/2020,38.0,2344.0,255.0,11.0,77.0,0,110,3,10,31
AS,28/04/2020,7.0,1717.0,132.0,9.0,25.0,10,169,5,4,4
CB,28/04/2020,20.0,850.0,70.0,3.0,89.0,11,156,9,0,7
CE,28/04/2020,0.0,10.0,4.0,0.0,9.0,1,0,0,0,5
CL,28/04/2020,270.0,7562.0,512.0,28.0,133.0,169,292,12,2,8
CM,28/04/2020,141.0,8389.0,559.0,43.0,267.0,62,134,29,3,191
CN,28/04/2020,14.0,813.0,156.0,2.0,16.0,1,93,19,1,16
CT,28/04/2020,823.0,24775.0,2556.0,84.0,432.0,327,1771,212,13,309
EX,28/04/2020,14.0,1454.0,106.0,5.0,92.0,1,72,1,2,28
GA,28/04/2020,189.0,2086.0,127.0,12.0,59.0,189,650,181,123,3493
IB,28/04/2020,16.0,1052.0,165.0,2.0,26.0,7,27,1,2,4
MC,28/04/2020,6.0,626.0,99.0,1.0,67.0,1,9,7,1,27
MD,28/04/2020,375.0,8519.0,1079.0,153.0,700.0,91,31331,2276,96,227
ML,28/04/2020,2.0,43.0,3.0,0.0,7.0,2,1,0,0,4
NC,28/04/2020,55.0,1924.0,125.0,8.0,134.0,20,27,5,8,30
PV,28/04/2020,123.0,6392.0,526.0,21.0,485.0,68,130,14,2,15
RI,28/04/2020,37.0,1364.0,83.0,5.0,35.0,24,49,4,1,8
VC,28/04/2020,87.0,4728.0,627.0,16.0,308.0,55,344,35,2,132
AN,29/04/2020,108.0,5488.0,707.0,21.0,330.0,68,385,14,2,108
AR,29/04/2020,38.0,2287.0,255.0,12.0,85.0,11,190,3,9,17
AS,29/04/2020,7.0,1710.0,132.0,9.0,28.0,10,205,5,2,2
CB,29/04/2020,18.0,850.0,70.0,4.0,86.0,9,157,9,4,25
CE,29/04/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,3
CL,29/04/2020,270.0,7554.0,508.0,28.0,149.0,75,403,20,12,28
CM,29/04/2020,149.0,8386.0,552.0,45.0,250.0,102,181,40,18,120
CN,29/04/2020,13.0,816.0,156.0,2.0,17.0,10,93,19,1,7
CT,29/04/2020,734.0,24798.0,2553.0,88.0,411.0,472,1965,231,18,144
EX,29/04/2020,16.0,1446.0,106.0,5.0,96.0,5,104,2,1,6
GA,29/04/2020,174.0,2106.0,113.0,12.0,47.0,152,641,197,12,133
IB,29/04/2020,15.0,1052.0,165.0,2.0,22.0,11,30,2,1,1
MC,29/04/2020,6.0,626.0,99.0,1.0,71.0,0,11,9,1,22
MD,29/04/2020,374.0,8519.0,1078.0,153.0,655.0,35,31557,2299,82,262
ML,29/04/2020,3.0,43.0,3.0,0.0,7.0,3,1,0,0,6
NC,29/04/2020,73.0,1918.0,125.0,11.0,106.0,52,47,7,8,75
PV,29/04/2020,127.0,6385.0,525.0,20.0,491.0,45,176,16,2,29
RI,29/04/2020,37.0,1348.0,82.0,7.0,35.0,29,76,6,5,33
VC,29/04/2020,94.0,4625.0,614.0,19.0,258.0,1,471,49,1,29
AN,30/04/2020,139.0,5015.0,706.0,21.0,320.0,26,920,23,10,304
AR,30/04/2020,43.0,2274.0,254.0,10.0,86.0,18,220,6,0,5
AS,30/04/2020,7.0,1720.0,131.0,9.0,23.0,2,218,9,9,2
CB,30/04/2020,30.0,852.0,70.0,3.0,98.0,19,157,9,2,72
CE,30/04/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,3
CL,30/04/2020,270.0,7562.0,512.0,28.0,133.0,162,448,19,10,16
CM,30/04/2020,139.0,8386.0,552.0,44.0,250.0,61,232,44,9,147
CN,30/04/2020,13.0,816.0,155.0,2.0,17.0,12,98,20,1,3
CT,30/04/2020,946.0,24900.0,2555.0,78.0,428.0,555,2032,240,8,403
EX,30/04/2020,13.0,1436.0,106.0,6.0,109.0,13,129,2,1,36
GA,30/04/2020,202.0,2104.0,116.0,12.0,48.0,51,655,197,4,195
IB,30/04/2020,15.0,1051.0,165.0,2.0,26.0,4,39,2,3,0
MC,30/04/2020,5.0,626.0,100.0,1.0,64.0,3,12,9,1,37
MD,30/04/2020,374.0,8519.0,1070.0,153.0,607.0,114,31774,2322,107,160
ML,30/04/2020,2.0,43.0,3.0,0.0,7.0,1,1,0,0,7
NC,30/04/2020,68.0,1919.0,125.0,9.0,118.0,35,58,7,2,46
PV,30/04/2020,131.0,6379.0,526.0,21.0,541.0,8,228,18,5,97
RI,30/04/2020,37.0,1309.0,81.0,6.0,35.0,19,124,7,5,26
VC,30/04/2020,97.0,4553.0,602.0,16.0,236.0,81,573,92,7,44
AN,01/05/2020,97.0,4892.0,707.0,21.0,344.0,51,1069,28,6,143
AR,01/05/2020,43.0,2274.0,252.0,10.0,88.0,23,229,8,2,4
AS,01/05/2020,7.0,1732.0,131.0,10.0,26.0,7,242,10,4,4
CB,01/05/2020,28.0,854.0,70.0,3.0,96.0,11,155,9,2,54
CE,01/05/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,7
CL,01/05/2020,270.0,7538.0,511.0,28.0,136.0,98,516,20,10,9
CM,01/05/2020,135.0,8386.0,559.0,43.0,204.0,78,259,42,7,117
CN,01/05/2020,18.0,794.0,155.0,2.0,26.0,12,124,20,2,26
CT,01/05/2020,818.0,24928.0,2564.0,75.0,408.0,275,2121,247,1,135
EX,01/05/2020,17.0,1454.0,106.0,6.0,92.0,4,138,2,1,35
GA,01/05/2020,174.0,2090.0,113.0,12.0,46.0,120,679,200,10,119
IB,01/05/2020,15.0,1051.0,165.0,2.0,25.0,7,43,2,2,2
MC,01/05/2020,5.0,626.0,99.0,1.0,64.0,2,13,11,1,42
MD,01/05/2020,374.0,8519.0,1079.0,153.0,624.0,260,31938,2325,83,248
ML,01/05/2020,2.0,43.0,3.0,0.0,7.0,2,1,0,0,7
NC,01/05/2020,71.0,1924.0,124.0,8.0,116.0,31,55,8,6,20
PV,01/05/2020,131.0,6371.0,526.0,20.0,497.0,68,288,25,11,72
RI,01/05/2020,37.0,1283.0,75.0,6.0,35.0,26,156,13,5,24
VC,01/05/2020,95.0,4554.0,597.0,17.0,254.0,31,599,98,4,45
AN,02/05/2020,102.0,4870.0,697.0,19.0,345.0,67,1091,39,16,269
AR,02/05/2020,44.0,2275.0,252.0,9.0,73.0,16,244,8,9,11
AS,02/05/2020,7.0,1711.0,131.0,7.0,23.0,6,284,11,6,5
CB,02/05/2020,27.0,854.0,70.0,3.0,98.0,23,156,9,1,33
CE,02/05/2020,0.0,10.0,4.0,0.0,9.0,0,0,0,0,8
CL,02/05/2020,270.0,7522.0,472.0,26.0,134.0,152,563,61,14,91
CM,02/05/2020,153.0,8386.0,552.0,44.0,204.0,103,290,52,13,134
CN,02/05/2020,16.0,794.0,155.0,2.0,17.0,7,125,20,2,16
CT,02/05/2020,621.0,24849.0,2558.0,80.0,477.0,237,2408,286,32,58
EX,02/05/2020,17.0,1445.0,106.0,5.0,117.0,3,158,2,3,62
GA,02/05/2020,192.0,2093.0,112.0,12.0,46.0,127,681,203,6,48
IB,02/05/2020,15.0,1045.0,163.0,2.0,22.0,9,54,4,2,6
MC,02/05/2020,4.0,626.0,100.0,1.0,66.0,3,15,10,1,57
MD,02/05/2020,374.0,8495.0,1072.0,148.0,607.0,257,32102,2349,108,433
ML,02/05/2020,2.0,43.0,3.0,0.0,6.0,0,1,0,0,4
NC,02/05/2020,66.0,1891.0,123.0,9.0,106.0,52,95,10,7,24
PV,02/05/2020,111.0,6367.0,525.0,20.0,497.0,60,325,28,12,278
RI,02/05/2020,35.0,1190.0,75.0,5.0,35.0,30,256,13,4,17
VC,02/05/2020,95.0,4553.0,592.0,16.0,236.0,70,628,106,10,76
