CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,01-05-2020,72.0,5647.0,725.0,21.0,496.0,93.0,421.0,54.0,26.0,86.0
AN,02-05-2020,85.0,5632.0,712.0,20.0,468.0,12.0,3524.0,421.0,9.0,393.0
AN,03-05-2020,68.0,5632.0,725.0,20.0,468.0,20.0,4200.0,609.0,18.0,433.0
AN,04-05-2020,73.0,5632.0,725.0,21.0,468.0,42.0,4760.0,573.0,15.0,431.0
AN,05-05-2020,72.0,5642.0,725.0,20.0,496.0,59.0,4840.0,569.0,17.0,445.0
AN,06-05-2020,68.0,5639.0,725.0,20.0,496.0,46.0,4749.0,648.0,15.0,417.0
AN,07-05-2020,67.0,5639.0,725.0,20.0,468.0,404.0,2348.0,222.0,21.0,88.0
AR,01-05-2020,35.0,2485.0,256.0,8.0,95.0,648.0,3964.0,51.0,27.0,109.0
AR,02-05-2020,35.0,2405.0,254.0,8.0,83.0,814.0,18148.0,1998.0,157.0,398.0
AR,03-05-2020,34.0,2400.0,251.0,9.0,83.0,34.0,2391.0,247.0,9.0,72.0
AR,04-05-2020,29.0,2336.0,237.0,8.0,79.0,162.0,2188.0,388.0,19.0,263.0
AR,05-05-2020,33.0,2348.0,235.0,8.0,81.0,33.0,1162.0,128.0,9.0,47.0
AR,06-05-2020,35.0,2339.0,229.0,8.0,92.0,130.0,155.0,106.0,3.0,7.0
AR,07-05-2020,32.0,2331.0,229.0,9.0,77.0,861.0,7322.0,977.0,144.0,981.0
AS,01-05-2020,17.0,1916.0,133.0,3.0,20.0,16.0,1873.0,130.0,3.0,17.0
AS,02-05-2020,7.0,1925.0,134.0,3.0,19.0,9.0,1350.0,37.0,1.0,16.0
AS,03-05-2020,6.0,1923.0,129.0,2.0,18.0,96.0,171.0,5.0,7.0,19.0
AS,04-05-2020,7.0,1925.0,129.0,3.0,19.0,182.0,3938.0,349.0,51.0,366.0
