CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
IB,26-04-2020,15.0,1023.0,165.0,4.0,26.0,6.0,212.0,6.0,0.0,31.0
IB,27-04-2020,13.0,1020.0,166.0,4.0,22.0,26.0,117.0,88.0,3.0,46.0
IB,28-04-2020,15.0,1024.0,166.0,4.0,26.0,831.0,6994.0,345.0,52.0,196.0
IB,29-04-2020,15.0,1022.0,166.0,4.0,22.0,508.0,5496.0,131.0,25.0,177.0
IB,30-04-2020,17.0,1024.0,166.0,4.0,26.0,945.0,20218.0,2139.0,130.0,800.0
CN,24-04-2020,19.0,839.0,162.0,4.0,52.0,19.0,830.0,158.0,4.0,49.0
CN,25-04-2020,18.0,826.0,162.0,4.0,45.0,18.0,3779.0,470.0,23.0,277.0
CN,26-04-2020,19.0,852.0,164.0,4.0,44.0,56.0,360.0,57.0,9.0,14.0
CN,27-04-2020,19.0,770.0,154.0,4.0,48.0,121.0,1765.0,37.0,6.0,25.0
CN,28-04-2020,18.0,760.0,154.0,4.0,52.0,816.0,8381.0,1000.0,126.0,893.0
CN,29-04-2020,18.0,759.0,154.0,4.0,48.0,17.0,715.0,151.0,4.0,45.0
CN,30-04-2020,18.0,759.0,149.0,4.0,48.0,10.0,174.0,50.0,3.0,19.0
CB,24-04-2020,23.0,898.0,75.0,5.0,81.0,62.0,883.0,49.0,72.0,34.0
CB,25-04-2020,27.0,810.0,69.0,4.0,94.0,173.0,5129.0,415.0,32.0,237.0
CB,26-04-2020,27.0,762.0,67.0,5.0,74.0,19.0,464.0,9.0,0.0,1.0
CB,27-04-2020,34.0,738.0,66.0,4.0,94.0,66.0,4603.0,611.0,23.0,64.0
CB,28-04-2020,28.0,735.0,65.0,5.0,66.0,34.0,1445.0,178.0,34.0,66.0
CB,29-04-2020,27.0,728.0,65.0,5.0,64.0,5.0,792.0,54.0,8.0,34.0
CB,30-04-2020,34.0,727.0,65.0,5.0,94.0,22.0,210.0,92.0,9.0,74.0
CM,24-04-2020,175.0,8303.0,539.0,62.0,198.0,149.0,7481.0,379.0,58.0,143.0
CM,25-04-2020,159.0,8297.0,546.0,59.0,208.0,53.0,7386.0,468.0,54.0,184.0
CM,26-04-2020,175.0,8303.0,539.0,59.0,244.0,177.0,210.0,25.0,2.0,6.0
CM,27-04-2020,196.0,8303.0,532.0,59.0,245.0,194.0,1472.0,37.0,31.0,66.0
CM,28-04-2020,200.0,8303.0,546.0,60.0,241.0,1427.0,13710.0,1803.0,67.0,247.0
CM,29-04-2020,191.0,8303.0,539.0,60.0,241.0,189.0,8294.0,535.0,60.0,232.0
CM,30-04-2020,191.0,8303.0,539.0,60.0,241.0,93.0,3595.0,97.0,17.0,41.0
CL,24-04-2020,291.0,7167.0,499.0,29.0,163.0,284.0,5927.0,392.0,21.0,134.0
CL,25-04-2020,293.0,7337.0,508.0,29.0,159.0,222.0,4783.0,393.0,15.0,108.0
CL,26-04-2020,299.0,7174.0,493.0,29.0,159.0,506.0,1423.0,601.0,96.0,880.0
CL,27-04-2020,299.0,7164.0,489.0,28.0,156.0,299.0,7120.0,486.0,28.0,156.0
CL,28-04-2020,293.0,7122.0,508.0,29.0,144.0,287.0,6511.0,406.0,26.0,51.0
CL,29-04-2020,293.0,7106.0,502.0,29.0,156.0,293.0,5277.0,375.0,13.0,94.0
CL,30-04-2020,293.0,7077.0,501.0,29.0,139.0,143.0,1047.0,11.0,1.0,273.0
CT,24-04-2020,961.0,23679.0,2501.0,82.0,599.0,925.0,22430.0,2423.0,72.0,551.0
CT,25-04-2020,1058.0,23651.0,2496.0,68.0,543.0,894.0,18227.0,1809.0,42.0,375.0
CT,26-04-2020,1156.0,23694.0,2499.0,94.0,628.0,1099.0,21478.0,2253.0,76.0,574.0
CT,27-04-2020,937.0,23646.0,2497.0,67.0,566.0,925.0,22075.0,2377.0,58.0,545.0
CT,28-04-2020,939.0,23551.0,2510.0,73.0,572.0,923.0,22596.0,2350.0,66.0,537.0
CT,29-04-2020,944.0,23515.0,2499.0,70.0,551.0,932.0,22690.0,2337.0,66.0,547.0
CT,30-04-2020,980.0,23499.0,2496.0,71.0,580.0,980.0,22575.0,2418.0,67.0,504.0
CE,24-04-2020,0.0,10.0,3.0,0.0,6.0,0.0,8127.0,515.0,50.0,119.0
CE,25-04-2020,0.0,10.0,3.0,0.0,6.0,0.0,6971.0,495.0,29.0,153.0
CE,26-04-2020,0.0,10.0,3.0,0.0,6.0,505.0,22225.0,2392.0,54.0,410.0
CE,27-04-2020,0.0,10.0,3.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0
CE,28-04-2020,0.0,10.0,3.0,0.0,6.0,73.0,4771.0,640.0,23.0,235.0
CE,29-04-2020,0.0,10.0,3.0,0.0,6.0,10.0,1268.0,104.0,4.0,25.0
CE,30-04-2020,0.0,10.0,3.0,0.0,6.0,101.0,2580.0,109.0,12.0,23.0
VC,24-04-2020,71.0,4792.0,625.0,21.0,392.0,413.0,3499.0,498.0,86.0,446.0
VC,25-04-2020,55.0,4696.0,618.0,21.0,272.0,55.0,4652.0,615.0,21.0,258.0
VC,26-04-2020,72.0,4641.0,570.0,16.0,241.0,64.0,4029.0,468.0,15.0,227.0
VC,27-04-2020,57.0,4696.0,563.0,16.0,241.0,7.0,2853.0,436.0,1.0,203.0
VC,28-04-2020,64.0,4705.0,553.0,18.0,392.0,114.0,1381.0,54.0,24.0,24.0
VC,29-04-2020,70.0,4446.0,550.0,22.0,395.0,17.0,3178.0,471.0,17.0,356.0
VC,30-04-2020,80.0,4436.0,547.0,18.0,241.0,14.0,1037.0,143.0,2.0,128.0
EX,24-04-2020,11.0,1379.0,106.0,5.0,133.0,35.0,865.0,142.0,13.0,130.0
EX,25-04-2020,10.0,1354.0,106.0,5.0,142.0,1.0,245.0,16.0,1.0,139.0
EX,26-04-2020,10.0,1354.0,106.0,5.0,131.0,1.0,391.0,55.0,3.0,119.0
EX,27-04-2020,11.0,1367.0,106.0,4.0,133.0,9.0,541.0,57.0,4.0,109.0
EX,28-04-2020,7.0,1345.0,106.0,4.0,131.0,17.0,411.0,28.0,1.0,115.0
EX,29-04-2020,10.0,1375.0,106.0,4.0,142.0,127.0,6798.0,425.0,54.0,73.0
EX,30-04-2020,12.0,1339.0,106.0,5.0,144.0,125.0,5741.0,395.0,30.0,40.0
GA,24-04-2020,137.0,2675.0,92.0,7.0,42.0,1091.0,19700.0,2317.0,69.0,201.0
GA,25-04-2020,136.0,2623.0,93.0,8.0,40.0,136.0,2614.0,89.0,8.0,25.0
GA,26-04-2020,140.0,2605.0,95.0,8.0,48.0,89.0,2222.0,551.0,6.0,34.0
GA,27-04-2020,139.0,2623.0,92.0,8.0,47.0,120.0,1317.0,15.0,3.0,44.0
GA,28-04-2020,218.0,1979.0,129.0,10.0,63.0,104.0,630.0,21.0,4.0,51.0
GA,29-04-2020,221.0,1979.0,111.0,10.0,37.0,15.0,6212.0,1000.0,102.0,412.0
GA,30-04-2020,225.0,1978.0,111.0,10.0,48.0,225.0,1934.0,108.0,10.0,46.0
MD,24-04-2020,569.0,7018.0,952.0,95.0,523.0,567.0,6406.0,849.0,94.0,513.0
MD,25-04-2020,534.0,6955.0,939.0,95.0,499.0,498.0,5099.0,811.0,79.0,368.0
MD,26-04-2020,515.0,9219.0,1149.0,147.0,768.0,457.0,3110.0,648.0,128.0,616.0
MD,27-04-2020,515.0,9206.0,1149.0,146.0,788.0,487.0,7924.0,1070.0,138.0,771.0
MD,28-04-2020,463.0,9318.0,1154.0,146.0,768.0,355.0,3809.0,462.0,142.0,586.0
MD,29-04-2020,463.0,9309.0,1148.0,147.0,781.0,433.0,7038.0,898.0,141.0,777.0
MD,30-04-2020,463.0,9318.0,1154.0,147.0,749.0,453.0,7692.0,1032.0,145.0,732.0
ML,24-04-2020,1.0,29.0,2.0,0.0,6.0,17.0,957.0,159.0,4.0,6.0
ML,25-04-2020,1.0,29.0,2.0,0.0,6.0,17.0,808.0,162.0,1.0,59.0
ML,26-04-2020,1.0,26.0,2.0,0.0,5.0,24.0,922.0,76.0,7.0,15.0
ML,27-04-2020,1.0,26.0,2.0,0.0,6.0,210.0,8173.0,532.0,54.0,58.0
ML,28-04-2020,2.0,26.0,2.0,0.0,5.0,168.0,7148.0,501.0,28.0,58.0
ML,29-04-2020,2.0,26.0,2.0,0.0,5.0,1434.0,22770.0,2435.0,143.0,507.0
ML,30-04-2020,2.0,26.0,2.0,0.0,6.0,2.0,17.0,2.0,0.0,6.0
MC,24-04-2020,8.0,624.0,101.0,2.0,23.0,34.0,4242.0,547.0,8.0,67.0
MC,25-04-2020,8.0,624.0,97.0,2.0,25.0,8.0,703.0,10.0,6.0,38.0
MC,26-04-2020,8.0,624.0,97.0,2.0,23.0,161.0,2028.0,4.0,6.0,17.0
MC,27-04-2020,8.0,624.0,97.0,2.0,25.0,599.0,7306.0,979.0,107.0,490.0
MC,28-04-2020,7.0,624.0,97.0,2.0,22.0,6.0,580.0,94.0,2.0,22.0
MC,29-04-2020,8.0,624.0,97.0,2.0,25.0,3.0,10.0,7.0,1.0,15.0
MC,30-04-2020,8.0,624.0,97.0,2.0,25.0,18.0,1253.0,31.0,10.0,42.0
NC,24-04-2020,27.0,1890.0,129.0,9.0,109.0,27.0,4251.0,378.0,13.0,44.0
NC,25-04-2020,23.0,1886.0,128.0,10.0,114.0,3.0,589.0,47.0,1.0,81.0
NC,26-04-2020,23.0,1843.0,128.0,9.0,101.0,108.0,3722.0,568.0,24.0,57.0
NC,27-04-2020,25.0,1803.0,127.0,11.0,103.0,52.0,501.0,125.0,2.0,245.0
NC,28-04-2020,20.0,1769.0,125.0,9.0,111.0,6.0,104.0,3.0,0.0,85.0
NC,29-04-2020,29.0,1767.0,124.0,12.0,101.0,8.0,762.0,42.0,9.0,89.0
NC,30-04-2020,19.0,1777.0,124.0,11.0,114.0,10.0,936.0,40.0,10.0,65.0
PV,24-04-2020,134.0,6087.0,502.0,37.0,278.0,120.0,5131.0,424.0,35.0,206.0
PV,25-04-2020,134.0,6099.0,504.0,33.0,264.0,17.0,2144.0,33.0,32.0,169.0
PV,26-04-2020,118.0,6102.0,503.0,27.0,225.0,72.0,1162.0,2.0,6.0,40.0
PV,27-04-2020,112.0,6102.0,503.0,24.0,223.0,578.0,17193.0,1957.0,71.0,420.0
PV,28-04-2020,134.0,6099.0,504.0,32.0,224.0,134.0,6090.0,500.0,32.0,221.0
PV,29-04-2020,123.0,6099.0,504.0,32.0,241.0,48.0,1203.0,145.0,15.0,51.0
PV,30-04-2020,123.0,6099.0,504.0,32.0,268.0,123.0,4750.0,397.0,25.0,138.0
RI,24-04-2020,37.0,1328.0,82.0,5.0,29.0,129.0,1346.0,14.0,3.0,8.0
RI,25-04-2020,39.0,1329.0,82.0,5.0,29.0,550.0,6135.0,942.0,112.0,726.0
RI,26-04-2020,40.0,1325.0,79.0,5.0,30.0,40.0,1281.0,76.0,5.0,26.0
RI,27-04-2020,33.0,1327.0,81.0,5.0,30.0,23.0,705.0,23.0,2.0,29.0
RI,28-04-2020,37.0,1328.0,82.0,5.0,29.0,19.0,566.0,46.0,1.0,97.0
RI,29-04-2020,40.0,1316.0,81.0,7.0,29.0,91.0,4885.0,432.0,14.0,345.0
RI,30-04-2020,40.0,1314.0,80.0,6.0,29.0,20.0,4.0,1.0,2.0,4.0
