CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
GA,24/04/2020,152.0,2548.0,104.0,8.0,28.0,82,2397,547,15,393
IB,24/04/2020,17.0,982.0,163.0,6.0,17.0,14,431,56,2,104
MC,24/04/2020,7.0,616.0,97.0,3.0,30.0,120,2091,10,4,24
MD,24/04/2020,650.0,7726.0,974.0,116.0,629.0,227,1125,25,35,62
ML,24/04/2020,0.0,34.0,2.0,0.0,3.0,1,10,1,0,3
NC,24/04/2020,38.0,1681.0,127.0,10.0,111.0,30,1056,22,9,86
PV,24/04/2020,153.0,5986.0,491.0,25.0,231.0,149,4071,362,17,124
RI,24/04/2020,23.0,1305.0,80.0,6.0,33.0,87,5010,438,20,290
VC,24/04/2020,67.0,4740.0,627.0,19.0,245.0,18,3396,545,15,218
AN,25/04/2020,132.0,5336.0,629.0,26.0,137.0,31,379,88,2,166
AR,25/04/2020,70.0,2174.0,240.0,14.0,242.0,15,198,15,0,94
AS,25/04/2020,25.0,1520.0,122.0,6.0,20.0,12,240,10,2,8
CB,25/04/2020,20.0,856.0,70.0,3.0,67.0,6,202,96,1,46
CE,25/04/2020,0.0,8.0,3.0,0.0,6.0,15,870,168,2,13
CL,25/04/2020,222.0,7159.0,498.0,31.0,135.0,206,6177,420,27,2
CM,25/04/2020,162.0,8007.0,527.0,61.0,172.0,18,378,32,24,78
CN,25/04/2020,13.0,837.0,151.0,1.0,44.0,285,6718,360,26,46
CT,25/04/2020,1008.0,22879.0,2424.0,82.0,450.0,291,1251,152,23,165
EX,25/04/2020,22.0,1322.0,104.0,7.0,106.0,22,1312,100,7,92
GA,25/04/2020,147.0,2557.0,102.0,8.0,26.0,20,2421,551,17,198
IB,25/04/2020,17.0,978.0,163.0,5.0,17.0,17,469,56,0,135
MC,25/04/2020,7.0,616.0,93.0,3.0,34.0,177,2106,3,3,19
MD,25/04/2020,571.0,7728.0,972.0,116.0,614.0,62,1545,80,33,76
ML,25/04/2020,0.0,34.0,2.0,0.0,3.0,1,10,1,0,13
NC,25/04/2020,45.0,1655.0,127.0,11.0,107.0,45,1030,22,10,56
PV,25/04/2020,153.0,5992.0,492.0,24.0,171.0,107,4055,363,12,14
RI,25/04/2020,27.0,1299.0,80.0,6.0,34.0,135,5076,445,13,448
VC,25/04/2020,59.0,4715.0,617.0,19.0,160.0,28,3355,534,15,125
AN,26/04/2020,110.0,5337.0,629.0,18.0,142.0,42,410,87,4,304
AR,26/04/2020,78.0,2168.0,242.0,14.0,236.0,45,227,15,11,205
AS,26/04/2020,26.0,1513.0,121.0,5.0,18.0,24,277,13,5,15
CB,26/04/2020,20.0,854.0,68.0,4.0,61.0,13,208,98,3,40
CE,26/04/2020,0.0,8.0,3.0,0.0,6.0,12,872,168,1,6
CL,26/04/2020,209.0,7161.0,476.0,31.0,135.0,197,6170,398,30,54
CM,26/04/2020,157.0,8009.0,529.0,59.0,225.0,57,408,36,21,95
CN,26/04/2020,16.0,837.0,150.0,2.0,38.0,216,6816,365,25,137
CT,26/04/2020,1128.0,22959.0,2425.0,117.0,682.0,578,2706,158,49,429
EX,26/04/2020,22.0,1322.0,104.0,7.0,106.0,22,1312,100,7,100
GA,26/04/2020,156.0,2566.0,105.0,7.0,35.0,62,2447,549,7,175
IB,26/04/2020,19.0,982.0,162.0,4.0,17.0,1,498,55,2,55
MC,26/04/2020,7.0,616.0,93.0,3.0,30.0,53,2119,8,3,10
MD,26/04/2020,626.0,9022.0,1178.0,156.0,707.0,396,3130,305,82,242
ML,26/04/2020,0.0,31.0,2.0,0.0,3.0,2,13,1,0,1
NC,26/04/2020,43.0,1673.0,127.0,11.0,102.0,37,1046,21,10,24
PV,26/04/2020,101.0,5989.0,492.0,22.0,169.0,16,4047,363,20,71
RI,26/04/2020,24.0,1303.0,79.0,7.0,33.0,65,5123,454,11,628
VC,26/04/2020,53.0,4648.0,596.0,15.0,155.0,13,3268,512,11,117
AN,27/04/2020,110.0,5337.0,629.0,18.0,142.0,34,430,91,6,7
AR,27/04/2020,74.0,2168.0,242.0,15.0,236.0,44,235,15,1,186
AS,27/04/2020,23.0,1454.0,122.0,5.0,20.0,21,360,15,1,10
CB,27/04/2020,36.0,856.0,67.0,4.0,67.0,31,206,99,0,54
CE,27/04/2020,0.0,8.0,3.0,0.0,6.0,11,873,168,0,6
CL,27/04/2020,214.0,7161.0,476.0,30.0,135.0,193,6166,398,27,21
CM,27/04/2020,168.0,8009.0,522.0,59.0,225.0,113,435,57,24,139
CN,27/04/2020,13.0,837.0,152.0,1.0,43.0,169,6866,366,23,21
CT,27/04/2020,864.0,22973.0,2428.0,94.0,521.0,80,2826,296,39,370
EX,27/04/2020,10.0,1329.0,104.0,7.0,107.0,10,1319,100,7,104
GA,27/04/2020,149.0,2559.0,102.0,8.0,25.0,129,2473,554,5,49
IB,27/04/2020,17.0,976.0,162.0,5.0,17.0,4,514,55,1,53
MC,27/04/2020,8.0,616.0,93.0,3.0,31.0,54,2130,10,8,18
MD,27/04/2020,626.0,9017.0,1177.0,156.0,718.0,494,30455,2132,92,520
ML,27/04/2020,0.0,32.0,2.0,0.0,2.0,0,12,1,0,4
NC,27/04/2020,42.0,1672.0,126.0,12.0,102.0,42,1045,20,11,32
PV,27/04/2020,87.0,5990.0,492.0,20.0,167.0,66,4048,362,19,84
RI,27/04/2020,24.0,1306.0,80.0,6.0,34.0,34,5151,458,5,204
VC,27/04/2020,51.0,4408.0,593.0,15.0,155.0,20,3016,508,10,143
AN,28/04/2020,132.0,5342.0,629.0,23.0,136.0,80,450,92,12,13
AR,28/04/2020,74.0,2168.0,240.0,14.0,242.0,55,257,18,5,171
AS,28/04/2020,23.0,1446.0,122.0,8.0,23.0,15,397,15,0,2
CB,28/04/2020,20.0,854.0,67.0,4.0,47.0,9,220,99,2,17
CE,28/04/2020,0.0,8.0,3.0,0.0,6.0,9,892,171,2,22
CL,28/04/2020,208.0,7145.0,497.0,31.0,117.0,197,6145,419,29,68
CM,28/04/2020,155.0,8011.0,529.0,59.0,222.0,113,453,55,28,198
CN,28/04/2020,13.0,837.0,151.0,1.0,50.0,172,6940,371,19,1
CT,28/04/2020,882.0,23030.0,2431.0,109.0,521.0,479,3200,319,0,99
EX,28/04/2020,20.0,1329.0,104.0,6.0,106.0,20,1319,100,6,103
GA,28/04/2020,202.0,1928.0,136.0,11.0,66.0,178,3118,523,0,40
IB,28/04/2020,18.0,977.0,161.0,5.0,17.0,16,528,54,0,64
MC,28/04/2020,7.0,616.0,93.0,3.0,33.0,83,2142,20,4,8
MD,28/04/2020,626.0,9026.0,1193.0,157.0,712.0,46,30608,2145,95,436
ML,28/04/2020,0.0,31.0,2.0,0.0,3.0,4,13,1,0,2
NC,28/04/2020,40.0,1668.0,124.0,10.0,115.0,39,1039,18,8,8
PV,28/04/2020,153.0,5984.0,492.0,24.0,167.0,127,4039,362,24,107
RI,28/04/2020,23.0,1306.0,81.0,6.0,35.0,28,5176,458,8,99
VC,28/04/2020,66.0,4188.0,589.0,16.0,241.0,61,2788,502,10,226
