CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
MD,25-04-2020,526.0,6587.0,923.0,86.0,602.0,524.0,5975.0,820.0,85.0,592.0
MD,26-04-2020,725.0,9054.0,1074.0,149.0,674.0,689.0,7198.0,946.0,133.0,543.0
MD,27-04-2020,725.0,9046.0,1087.0,153.0,774.0,667.0,2937.0,586.0,134.0,622.0
MD,28-04-2020,572.0,9079.0,1088.0,153.0,750.0,544.0,7797.0,1009.0,145.0,733.0
MD,29-04-2020,621.0,9079.0,1087.0,153.0,685.0,513.0,3570.0,395.0,149.0,503.0
MD,30-04-2020,572.0,9079.0,1090.0,153.0,674.0,542.0,6808.0,840.0,147.0,670.0
MD,01-05-2020,636.0,9079.0,1087.0,153.0,674.0,626.0,7453.0,965.0,151.0,657.0
ML,25-04-2020,1.0,40.0,2.0,0.0,11.0,17.0,946.0,159.0,4.0,11.0
ML,26-04-2020,1.0,40.0,2.0,0.0,11.0,17.0,797.0,162.0,1.0,54.0
ML,27-04-2020,1.0,39.0,2.0,0.0,11.0,24.0,909.0,76.0,7.0,9.0
ML,28-04-2020,1.0,40.0,2.0,0.0,11.0,210.0,8159.0,532.0,54.0,53.0
ML,29-04-2020,1.0,40.0,2.0,0.0,11.0,169.0,7134.0,501.0,28.0,52.0
ML,30-04-2020,1.0,40.0,2.0,0.0,11.0,1435.0,22756.0,2435.0,143.0,501.0
ML,01-05-2020,1.0,40.0,2.0,0.0,11.0,1.0,31.0,2.0,0.0,11.0
MC,25-04-2020,5.0,624.0,100.0,2.0,40.0,37.0,4242.0,548.0,8.0,50.0
MC,26-04-2020,5.0,624.0,100.0,2.0,38.0,5.0,703.0,7.0,6.0,25.0
MC,27-04-2020,5.0,624.0,100.0,2.0,39.0,164.0,2028.0,1.0,6.0,1.0
MC,28-04-2020,4.0,624.0,100.0,1.0,29.0,603.0,7306.0,976.0,108.0,486.0
MC,29-04-2020,4.0,624.0,100.0,1.0,40.0,3.0,580.0,97.0,1.0,40.0
MC,30-04-2020,5.0,624.0,100.0,1.0,35.0,0.0,10.0,4.0,2.0,5.0
MC,01-05-2020,4.0,624.0,100.0,1.0,29.0,22.0,1253.0,28.0,11.0,38.0
NC,25-04-2020,28.0,1860.0,128.0,10.0,153.0,26.0,4281.0,379.0,12.0,0.0
NC,26-04-2020,28.0,1857.0,128.0,10.0,149.0,8.0,560.0,47.0,1.0,116.0
NC,27-04-2020,27.0,1821.0,127.0,11.0,149.0,104.0,3744.0,569.0,22.0,9.0
NC,28-04-2020,22.0,1817.0,126.0,10.0,155.0,55.0,487.0,126.0,3.0,193.0
NC,29-04-2020,34.0,1821.0,124.0,15.0,149.0,20.0,156.0,4.0,6.0,123.0
NC,30-04-2020,23.0,1824.0,124.0,11.0,153.0,2.0,819.0,42.0,8.0,141.0
NC,01-05-2020,28.0,1823.0,123.0,10.0,153.0,19.0,982.0,41.0,9.0,104.0
PV,25-04-2020,149.0,6302.0,512.0,25.0,428.0,135.0,5346.0,434.0,23.0,356.0
PV,26-04-2020,127.0,6288.0,507.0,21.0,357.0,10.0,1955.0,30.0,44.0,262.0
PV,27-04-2020,113.0,6288.0,507.0,21.0,346.0,77.0,976.0,2.0,12.0,161.0
PV,28-04-2020,149.0,6302.0,512.0,25.0,351.0,541.0,16993.0,1948.0,70.0,292.0
PV,29-04-2020,135.0,6306.0,512.0,22.0,357.0,135.0,6297.0,508.0,22.0,354.0
PV,30-04-2020,134.0,6304.0,508.0,23.0,434.0,59.0,1408.0,141.0,6.0,142.0
PV,01-05-2020,132.0,6306.0,507.0,21.0,346.0,132.0,4957.0,400.0,14.0,216.0
RI,25-04-2020,32.0,1342.0,82.0,4.0,33.0,134.0,1332.0,14.0,4.0,4.0
RI,26-04-2020,37.0,1306.0,80.0,5.0,36.0,552.0,6158.0,944.0,112.0,719.0
RI,27-04-2020,33.0,1313.0,80.0,5.0,34.0,33.0,1269.0,77.0,5.0,30.0
RI,28-04-2020,33.0,1319.0,82.0,4.0,34.0,23.0,697.0,22.0,1.0,25.0
RI,29-04-2020,30.0,1332.0,82.0,7.0,34.0,26.0,562.0,46.0,3.0,92.0
RI,30-04-2020,30.0,1332.0,80.0,6.0,32.0,101.0,4869.0,433.0,15.0,342.0
RI,01-05-2020,30.0,1308.0,78.0,6.0,34.0,10.0,10.0,3.0,2.0,1.0
