CCAA,FECHA,CASOS,Hospitalizados,UCI,Fallecidos,Recuperados,CASOS_Error,Hospitalizados_Error,UCI_Error,Fallecidos_Error,Recuperados_Error
AN,23-04-2020,117.0,5569.0,662.0,27.0,195.0,48.0,343.0,9.0,20.0,215.0
AN,24-04-2020,140.0,5559.0,663.0,31.0,195.0,67.0,3451.0,372.0,2.0,120.0
AN,25-04-2020,135.0,5545.0,645.0,25.0,172.0,87.0,4113.0,529.0,23.0,137.0
AN,26-04-2020,115.0,5546.0,644.0,21.0,174.0,84.0,4674.0,492.0,15.0,137.0
AN,27-04-2020,115.0,5546.0,644.0,21.0,174.0,102.0,4744.0,488.0,18.0,123.0
AN,28-04-2020,136.0,5550.0,645.0,23.0,169.0,114.0,4660.0,568.0,18.0,90.0
AN,29-04-2020,136.0,5542.0,645.0,25.0,169.0,335.0,2445.0,142.0,16.0,211.0
AR,23-04-2020,83.0,2288.0,243.0,19.0,179.0,600.0,4161.0,64.0,16.0,25.0
AR,24-04-2020,84.0,2261.0,240.0,22.0,179.0,765.0,18292.0,2012.0,143.0,302.0
AR,25-04-2020,79.0,2246.0,233.0,20.0,178.0,79.0,2237.0,229.0,20.0,167.0
AR,26-04-2020,82.0,2246.0,239.0,20.0,179.0,109.0,2278.0,386.0,7.0,163.0
AR,27-04-2020,80.0,2230.0,235.0,20.0,177.0,80.0,1044.0,128.0,3.0,143.0
AR,28-04-2020,81.0,2233.0,233.0,19.0,177.0,84.0,261.0,110.0,8.0,92.0
AR,29-04-2020,81.0,2230.0,233.0,22.0,177.0,812.0,7423.0,973.0,131.0,881.0
AS,23-04-2020,11.0,1663.0,127.0,10.0,26.0,10.0,1620.0,124.0,10.0,23.0
AS,24-04-2020,12.0,1658.0,126.0,10.0,26.0,4.0,1083.0,29.0,8.0,23.0
AS,25-04-2020,12.0,1560.0,125.0,10.0,25.0,90.0,192.0,1.0,1.0,12.0
AS,26-04-2020,11.0,1550.0,125.0,8.0,23.0,178.0,4313.0,353.0,46.0,362.0
AS,27-04-2020,12.0,1556.0,125.0,10.0,25.0,70.0,349.0,50.0,1.0,44.0
AS,28-04-2020,12.0,1501.0,125.0,10.0,23.0,67.0,3797.0,550.0,18.0,133.0
AS,29-04-2020,12.0,1500.0,125.0,10.0,25.0,66.0,651.0,115.0,9.0,9.0
IB,23-04-2020,18.0,997.0,165.0,4.0,22.0,2.0,477.0,47.0,2.0,1.0
IB,24-04-2020,19.0,1006.0,165.0,5.0,27.0,12.0,101.0,13.0,2.0,7.0
IB,25-04-2020,19.0,997.0,165.0,3.0,20.0,2.0,186.0,6.0,1.0,37.0
IB,26-04-2020,16.0,996.0,164.0,3.0,21.0,23.0,93.0,86.0,4.0,47.0
IB,27-04-2020,19.0,997.0,164.0,4.0,20.0,827.0,7021.0,347.0,52.0,202.0
IB,28-04-2020,18.0,997.0,163.0,4.0,21.0,505.0,5521.0,134.0,25.0,178.0
IB,29-04-2020,19.0,999.0,163.0,3.0,20.0,943.0,20243.0,2142.0,131.0,806.0
CN,23-04-2020,23.0,842.0,158.0,1.0,74.0,23.0,833.0,154.0,1.0,71.0
CN,24-04-2020,15.0,845.0,147.0,1.0,45.0,15.0,3760.0,485.0,26.0,277.0
CN,25-04-2020,15.0,845.0,147.0,1.0,43.0,60.0,367.0,40.0,12.0,15.0
CN,26-04-2020,17.0,831.0,159.0,1.0,42.0,123.0,1704.0,42.0,9.0,31.0
CN,27-04-2020,15.0,846.0,146.0,1.0,42.0,819.0,8295.0,1008.0,129.0,903.0
CN,28-04-2020,15.0,845.0,146.0,1.0,46.0,14.0,801.0,143.0,1.0,43.0
CN,29-04-2020,15.0,846.0,146.0,1.0,43.0,7.0,261.0,47.0,0.0,14.0
CB,23-04-2020,31.0,939.0,78.0,6.0,79.0,54.0,842.0,46.0,71.0,32.0
CB,24-04-2020,23.0,937.0,73.0,5.0,101.0,177.0,5002.0,411.0,31.0,230.0
CB,25-04-2020,23.0,898.0,70.0,5.0,105.0,15.0,328.0,6.0,0.0,30.0
CB,26-04-2020,23.0,878.0,67.0,6.0,99.0,77.0,4463.0,610.0,21.0,59.0
CB,27-04-2020,38.0,878.0,67.0,5.0,105.0,24.0,1302.0,176.0,34.0,105.0
CB,28-04-2020,23.0,877.0,67.0,6.0,78.0,1.0,643.0,52.0,7.0,48.0
CB,29-04-2020,23.0,874.0,67.0,6.0,78.0,33.0,63.0,90.0,8.0,58.0
CM,23-04-2020,165.0,8238.0,538.0,55.0,181.0,139.0,7416.0,378.0,51.0,126.0
CM,24-04-2020,152.0,8264.0,540.0,55.0,211.0,46.0,7353.0,462.0,50.0,187.0
CM,25-04-2020,106.0,8265.0,540.0,54.0,202.0,246.0,172.0,26.0,7.0,36.0
CM,26-04-2020,152.0,8264.0,541.0,54.0,235.0,238.0,1433.0,46.0,26.0,56.0
CM,27-04-2020,177.0,8248.0,535.0,53.0,235.0,1450.0,13765.0,1814.0,74.0,253.0
CM,28-04-2020,179.0,8262.0,540.0,55.0,235.0,177.0,8253.0,536.0,55.0,226.0
CM,29-04-2020,130.0,8260.0,540.0,54.0,235.0,32.0,3552.0,96.0,11.0,47.0
CL,23-04-2020,299.0,7315.0,503.0,30.0,153.0,292.0,6075.0,396.0,22.0,124.0
CL,24-04-2020,303.0,7315.0,501.0,31.0,153.0,232.0,4761.0,386.0,17.0,102.0
CL,25-04-2020,325.0,7312.0,502.0,30.0,150.0,480.0,1285.0,592.0,95.0,889.0
CL,26-04-2020,303.0,7299.0,480.0,29.0,154.0,303.0,7255.0,477.0,29.0,154.0
CL,27-04-2020,303.0,7299.0,480.0,29.0,154.0,297.0,6688.0,378.0,26.0,61.0
CL,28-04-2020,323.0,7287.0,502.0,31.0,118.0,323.0,5458.0,375.0,15.0,56.0
CL,29-04-2020,321.0,7299.0,492.0,30.0,154.0,171.0,1269.0,2.0,2.0,258.0
CT,23-04-2020,762.0,23478.0,2456.0,105.0,409.0,726.0,22229.0,2378.0,95.0,361.0
CT,24-04-2020,942.0,23490.0,2462.0,106.0,472.0,778.0,18066.0,1775.0,80.0,304.0
CT,25-04-2020,990.0,23454.0,2456.0,84.0,414.0,933.0,21238.0,2210.0,66.0,360.0
CT,26-04-2020,1173.0,23355.0,2454.0,112.0,617.0,1161.0,21784.0,2334.0,103.0,596.0
CT,27-04-2020,997.0,23466.0,2462.0,88.0,482.0,981.0,22511.0,2302.0,81.0,447.0
CT,28-04-2020,941.0,23388.0,2457.0,109.0,497.0,929.0,22563.0,2295.0,105.0,493.0
CT,29-04-2020,864.0,23351.0,2451.0,106.0,430.0,864.0,22427.0,2373.0,102.0,354.0
CE,23-04-2020,0.0,9.0,4.0,0.0,3.0,0.0,8128.0,514.0,50.0,122.0
CE,24-04-2020,0.0,8.0,3.0,0.0,3.0,0.0,6973.0,495.0,29.0,156.0
CE,25-04-2020,0.0,8.0,3.0,0.0,3.0,505.0,22227.0,2392.0,54.0,413.0
CE,26-04-2020,0.0,8.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0
CE,27-04-2020,0.0,8.0,3.0,0.0,3.0,73.0,4773.0,640.0,23.0,238.0
CE,28-04-2020,0.0,8.0,3.0,0.0,3.0,10.0,1270.0,104.0,4.0,28.0
CE,29-04-2020,0.0,8.0,3.0,0.0,3.0,101.0,2582.0,109.0,12.0,26.0
VC,23-04-2020,57.0,4682.0,637.0,18.0,299.0,427.0,3609.0,486.0,89.0,539.0
VC,24-04-2020,57.0,4664.0,629.0,18.0,309.0,57.0,4620.0,626.0,18.0,295.0
VC,25-04-2020,54.0,4499.0,618.0,18.0,212.0,46.0,3887.0,516.0,17.0,198.0
